probability_threshold,predicted_rain_rate,accuracy,precision,recall,f1,true_negatives,false_positives,false_negatives,true_positives,model,target_type,feature_set,horizon_h,split,rows,rain_rate,roc_auc,pr_auc,brier_score
0.6500000000000001,0.1337356534214416,0.8612131553777932,0.5884109794997867,0.48445158160619595,0.531394495412844,287993,20258,30820,28961,lightgbm,exact_hour,neighbor_grid,2,test,368032,0.16243424484827407,0.878950869317946,0.582683408166754,0.10878791820736236
0.7000000000000002,0.1078167115902965,0.8641667028954004,0.6233618951612904,0.41376022482059516,0.49738088295914984,293306,14945,35046,24735,lightgbm,exact_hour,neighbor_grid,2,test,368032,0.16243424484827407,0.878950869317946,0.582683408166754,0.10878791820736236
0.7500000000000002,0.08330253890966002,0.8641830058255804,0.6597625415878401,0.33835165018985963,0.4473070246243324,297820,10431,39554,20227,lightgbm,exact_hour,neighbor_grid,2,test,368032,0.16243424484827407,0.878950869317946,0.582683408166754,0.10878791820736236
0.8000000000000002,0.060733849230501694,0.8623353404051821,0.7039191123836793,0.26319399140195043,0.3831346718127914,301633,6618,44047,15734,lightgbm,exact_hour,neighbor_grid,2,test,368032,0.16243424484827407,0.878950869317946,0.582683408166754,0.10878791820736236
0.8500000000000002,0.04056440744283106,0.8578112772802365,0.7495478598700516,0.18718321874843177,0.29955829206264223,304512,3739,48591,11190,lightgbm,exact_hour,neighbor_grid,2,test,368032,0.16243424484827407,0.878950869317946,0.582683408166754,0.10878791820736236
0.9000000000000002,0.021851360751239023,0.8508472089383532,0.803904501367819,0.10814472825814223,0.19064329209855063,306674,1577,53316,6465,lightgbm,exact_hour,neighbor_grid,2,test,368032,0.16243424484827407,0.878950869317946,0.582683408166754,0.10878791820736236
0.1,0.7738104295278672,0.48701743326667246,0.3420942669433647,0.9855242526933388,0.5078901684382836,81814,187363,1431,97424,lightgbm,exact_hour,neighbor_grid,3,validation,368032,0.26860436049039216,0.8247065040070408,0.6158251846830691,0.18118362844868846
0.15000000000000002,0.7274775019563516,0.5259433962264151,0.35879134218536984,0.9717363815689647,0.5240786709948444,97503,171674,2794,96061,lightgbm,exact_hour,neighbor_grid,3,validation,368032,0.26860436049039216,0.8247065040070408,0.6158251846830691,0.18118362844868846
0.20000000000000004,0.6849839144422224,0.560459416572472,0.37522610434120335,0.9568863486925294,0.5390667073181157,111674,157503,4262,94593,lightgbm,exact_hour,neighbor_grid,3,validation,368032,0.26860436049039216,0.8247065040070408,0.6158251846830691,0.18118362844868846
0.25000000000000006,0.6421153595339536,0.5933668811407704,0.39252027979129905,0.9383440392494057,0.5535035533782453,125618,143559,6095,92760,lightgbm,exact_hour,neighbor_grid,3,validation,368032,0.26860436049039216,0.8247065040070408,0.6158251846830691,0.18118362844868846
0.30000000000000004,0.5996733979653943,0.6247065472567603,0.4110440011055782,0.9176774063021598,0.5677725830376087,139195,129982,8138,90717,lightgbm,exact_hour,neighbor_grid,3,validation,368032,0.26860436049039216,0.8247065040070408,0.6158251846830691,0.18118362844868846
0.3500000000000001,0.5571091644204852,0.6537067428919224,0.43027497878400656,0.8924283040817359,0.5806133160463195,152364,116813,10634,88221,lightgbm,exact_hour,neighbor_grid,3,validation,368032,0.26860436049039216,0.8247065040070408,0.6158251846830691,0.18118362844868846
