rain_threshold,strong_threshold,macro_f1,moderate_or_heavy_precision,moderate_or_heavy_recall,moderate_or_heavy_f1,moderate_or_heavy_f2,horizon_h
0.7,0.01,0.31541917989581875,0.05333428969587671,0.588401537418042,0.09780341607320693,0.19571200818192755,3
0.7,0.03,0.3165251048099133,0.053491766544004275,0.5882884919737734,0.09806655862510835,0.1961257254842843,3
0.7,0.049999999999999996,0.3189654093856499,0.053796257021963355,0.587836310196699,0.09857165875249983,0.19690257109318793,3
0.7,0.06999999999999999,0.323271536253109,0.05433429244049176,0.5870449920868189,0.09946275174533858,0.1982681602638994,3
0.7,0.08999999999999998,0.3307219553139396,0.055253806835764516,0.5853493104227899,0.10097602355717197,0.20054687560516515,3
0.7,0.10999999999999997,0.3399521069777111,0.0563329312424608,0.5807144472077775,0.10270302691031229,0.2029247712800417,3
0.7,0.12999999999999998,0.35073372502054584,0.05784757946376861,0.575853493104228,0.10513389401991641,0.20633004706625727,3
0.7,0.15,0.3626045656006062,0.05952732818651502,0.5691838118923808,0.10778238020314891,0.20984937524485903,3
0.7,0.16999999999999998,0.37342850561840796,0.06118803587267173,0.5614967216821162,0.11035080313701096,0.21306623198352784,3
0.7,0.18999999999999997,0.3839613996636205,0.06287044060736188,0.5527922224734343,0.1129004329004329,0.2160600196177196,3
0.7,0.20999999999999996,0.3936350217439502,0.06441907320349227,0.5421659507121863,0.11515558970418747,0.21832947903199373,3
0.7,0.22999999999999998,0.4026160760612166,0.0657730191515969,0.5291657246212977,0.1170030619258889,0.21965594586731488,3
0.7,0.24999999999999997,0.4113009446887869,0.06720473658629984,0.5158263621976035,0.11891638325319573,0.22090219885554943,3
0.7,0.26999999999999996,0.4196474825490691,0.06881876847366873,0.5027130906624463,0.12106445246035527,0.222343329700109,3
0.7,0.29,0.4270783767844198,0.07036306428210437,0.4879041374632602,0.12298924271567999,0.22311135924237255,3
0.7,0.30999999999999994,0.43370057016098323,0.07127604615119683,0.46789509382771877,0.12370733456871301,0.22144584501465958,3
0.7,0.32999999999999996,0.4411105416314241,0.0730293945598128,0.45161654985304095,0.12572777340676633,0.22172764408134268,3
0.7,0.35,0.44788603640908264,0.07481073506801861,0.43454668776848293,0.12764615052549436,0.22151278711952702,3
0.7,0.36999999999999994,0.4542784803109911,0.07634780434963753,0.4143115532444043,0.1289357959542656,0.21975584016884925,3
0.7,0.38999999999999996,0.4604990942400817,0.07804220925011227,0.3929459642776396,0.1302214063612183,0.21745658375456686,3
0.7,0.4099999999999999,0.46597878260486353,0.07990379476215927,0.37180646619941216,0.13153895376739722,0.21483813654534525,3
0.7,0.42999999999999994,0.47174746056909916,0.08228819389321056,0.3515713316753335,0.13336192109777015,0.21249555877449505,3
0.7,0.44999999999999996,0.4768375419141326,0.0846321288637353,0.32964051548722584,0.1346851111983557,0.20876587580005437,3
0.7,0.4699999999999999,0.4813722352940984,0.08685038864264148,0.30567488130228354,0.13526763381690846,0.20325325475811057,3
0.7,0.48999999999999994,0.48596269820636045,0.08996527404861633,0.2840832014469817,0.13665406889801246,0.19844591499913133,3
0.7,0.5099999999999999,0.4900432416101002,0.09344024498347973,0.2621523852588741,0.13777328897338403,0.192601574698515,3
0.7,0.5299999999999999,0.49309149380490647,0.09591180523656408,0.2360388876328284,0.13639926835641494,0.18266438044581307,3
0.7,0.5499999999999999,0.4969071167122698,0.1012113484220593,0.21535157133167535,0.13770420702616742,0.17571855514149726,3
0.7,0.57,0.49943058401050733,0.10598301274044467,0.19183811892380737,0.13653552176361736,0.16509066853451632,3
0.7,0.59,0.5012209108197688,0.11171520071497729,0.16956816640289396,0.1346922282584295,0.15365388949212266,3
0.7,0.6099999999999999,0.5019508229750421,0.11706616392853937,0.14741125932624916,0.13049787340505378,0.14014573436794703,3
0.7,0.6299999999999999,0.5026106792264928,0.12577639751552794,0.12819353380058784,0.1269734632180047,0.1277027027027027,3
0.7,0.6499999999999999,0.5019731837699615,0.13439731205375893,0.10852362649785213,0.12008255675777096,0.11286947115949866,3
0.7,0.6699999999999999,0.5007901336241004,0.14623069936421434,0.09100158263621975,0.11218730402062574,0.09843723250752036,3
0.7,0.69,0.4980725884324266,0.15761653051417587,0.07415781144019896,0.1008610086100861,0.08294138471653266,3
0.7,0.7099999999999999,0.49475493538782195,0.17205009887936717,0.0590097219082071,0.08787878787878788,0.06793690457598002,3
0.7,0.7299999999999999,0.489657044952736,0.1828922495274102,0.043748586931946644,0.07060755336617405,0.05160000000000001,3
0.7,0.7499999999999999,0.48395315997963,0.1896921975662133,0.029957042731177934,0.05174265351947672,0.03602403414806558,3
0.7499999999999998,0.01,0.31964244948944703,0.05682523139531998,0.5177481347501696,0.1024104467599839,0.1974444310324016,3
0.7499999999999998,0.03,0.32024984876281604,0.05692441571357534,0.517635089305901,0.1025692717783303,0.1976706036745407,3
0.7499999999999998,0.049999999999999996,0.321842655355664,0.05715320355131551,0.5174089984173638,0.10293605010738904,0.19819515532576404,3
0.7499999999999998,0.06999999999999999,0.32507030472946524,0.05762177830991241,0.5168437711960208,0.10368404939279519,0.19925215072039326,3
0.7499999999999998,0.08999999999999998,0.3307479054094481,0.05845810971782819,0.5159394076418721,0.10501731497141016,0.20113346906757626,3
0.7499999999999998,0.10999999999999997,0.3382778679634981,0.059548793284365166,0.5132263169794258,0.1067155583762311,0.20336128431161757,3
0.7499999999999998,0.12999999999999998,0.34754234128696376,0.060998051526304393,0.5096088627628307,0.10895468277945619,0.20624405241197571,3
0.7499999999999998,0.15,0.35804189160646155,0.0627414076435805,0.5049739995478182,0.1116150069337731,0.20955892701325754,3
0.7499999999999998,0.16999999999999998,0.36789916100461034,0.06454439252336448,0.4996608636671942,0.11432118562967178,0.21277824847877994,3
0.7499999999999998,0.18999999999999997,0.3775472799446371,0.06618687521872099,0.4917476825683925,0.11667046627955316,0.21511863669182155,3
0.7499999999999998,0.20999999999999996,0.38659841768524883,0.06780360117395098,0.4831562288039792,0.11891876852019309,0.2171328706855384,3
0.7499999999999998,0.22999999999999998,0.39501441969827283,0.0691351888667992,0.471738638932851,0.12059648007398202,0.21792488302139035,3
0.7499999999999998,0.24999999999999997,0.403483550944598,0.07075946292891094,0.461112367171603,0.12269145160320039,0.21923035579920458,3
0.7499999999999998,0.26999999999999996,0.4115245685777547,0.07247799839988363,0.45059914085462355,0.12487077472510259,0.2205133879176809,3
0.7499999999999998,0.29,0.41878623542943494,0.07407478207677015,0.4380510965408094,0.1267209522875176,0.22093367998540414,3
0.7499999999999998,0.30999999999999994,0.4254211940303292,0.0751169920929482,0.4209812344562514,0.12748622094416487,0.21916195856873827,3
0.7499999999999998,0.32999999999999996,0.4328871938666912,0.07704321780059906,0.4070766448112141,0.12956499838088728,0.21924163460133458,3
0.7499999999999998,0.35,0.43989725898363474,0.07903067847951352,0.392267691612028,0.13155649915644607,0.21881424121274798,3
0.7499999999999998,0.36999999999999994,0.4463804374952535,0.08064869603331142,0.37440651141758985,0.1327109169955723,0.21660933146721428,3
0.7499999999999998,0.38999999999999996,0.4527553220456803,0.08242881862513764,0.35541487678046574,0.13382140120881927,0.21380192040910698,3
0.7499999999999998,0.4099999999999999,0.458307943605371,0.0843035608056429,0.3364232421433416,0.13482229823091038,0.21051142392303882,3
0.7499999999999998,0.42999999999999994,0.464095217606022,0.08673437980917205,0.31856206194890346,0.1363460421908264,0.2075905354038365,3
0.7499999999999998,0.44999999999999996,0.46920843118602384,0.08918163134665275,0.29923129097897355,0.13741012796220833,0.20341197264274186,3
0.7499999999999998,0.4699999999999999,0.473811108148557,0.0914400505933559,0.2778657020122089,0.13759901475074873,0.19738215690998154,3
0.7499999999999998,0.48999999999999994,0.47847884882415087,0.09463253509496285,0.259100158263622,0.13863182725458176,0.1922689752365613,3
0.7499999999999998,0.5099999999999999,0.4826226290870663,0.09813170551239364,0.23988243273796067,0.1392845421726288,0.18611422958181306,3
0.7499999999999998,0.5299999999999999,0.4857323703929786,0.10058270775368786,0.2165950712186299,0.13737228894067038,0.1759961787886025,3
0.7499999999999998,0.5499999999999999,0.4894769131663435,0.10572207084468666,0.19737734569296858,0.13769173139860416,0.1682113335517062,3
0.7499999999999998,0.57,0.4919765985432323,0.11032531824611033,0.17635089305900972,0.1357347950926651,0.1574993942330991,3
0.7499999999999998,0.59,0.49380774936292965,0.11603552278820375,0.15656794031200544,0.1332884226734674,0.14634404057480982,3
0.7499999999999998,0.6099999999999999,0.4945067477748699,0.12129109863672814,0.13678498756500113,0.12857294655190735,0.13337742504409167,3
0.7499999999999998,0.6299999999999999,0.4952549624118892,0.13006632277081798,0.11971512548044314,0.12467624205321404,0.12165142673344666,3
0.7499999999999998,0.6499999999999999,0.49454624208811593,0.13849475632325725,0.10151480895319918,0.11715590345727332,0.10724180758574567,3
0.7499999999999998,0.6699999999999999,0.4931912353858341,0.14925668979187315,0.08512321953425277,0.1084155208408322,0.09312622127680625,3
0.7499999999999998,0.69,0.49049811721843856,0.15989583333333332,0.06940990278091792,0.09679962163014347,0.07826840709769528,3
0.7499999999999998,0.7099999999999999,0.48758380044363697,0.1751954513148543,0.05573140402441781,0.08456260720411664,0.06453217445939578,3
0.7499999999999998,0.7299999999999999,0.48291511152837147,0.1869631126831733,0.04182681437938051,0.06836027713625865,0.049514225303107354,3
0.7499999999999998,0.7499999999999999,0.4775044187079942,0.19376899696048633,0.028826588288491974,0.05018697106868727,0.03474114441416894,3
0.7999999999999998,0.01,0.32278090520337815,0.06106651376146789,0.433416233325797,0.10705011866536368,0.19527748349767743,3
0.7999999999999998,0.03,0.3229982971424616,0.061115184748302354,0.433416233325797,0.10712489522212909,0.19537699504678044,3
0.7999999999999998,0.049999999999999996,0.3238621800732721,0.06128810524801381,0.433416233325797,0.10739044577958909,0.19573008239654488,3
0.7999999999999998,0.06999999999999999,0.32586446068337654,0.06164096951749445,0.4329640515487226,0.10791772330233869,0.19637400274821057,3
0.7999999999999998,0.08999999999999998,0.3298014951813815,0.06239809561077415,0.4326249152159168,0.10906551910855254,0.1978473055130485,3
0.7999999999999998,0.10999999999999997,0.3354188125303874,0.06345114345114346,0.43126836988469364,0.11062620521668527,0.1997193981719,3
0.7999999999999998,0.12999999999999998,0.34240462028977187,0.06473370558202278,0.42855527922224734,0.11247756234330727,0.20176269598816352,3
0.7999999999999998,0.15,0.35089106960494965,0.06639839034205232,0.42527696133845805,0.11486321446018563,0.20436322548401814,3
0.7999999999999998,0.16999999999999998,0.35918523389259666,0.06822587133818528,0.4217725525661316,0.11745262230057293,0.20711668702120573,3
0.7999999999999998,0.18999999999999997,0.36743804975028876,0.06979970354604538,0.415215916798553,0.1195093381922301,0.20867895370770173,3
0.7999999999999998,0.20999999999999996,0.3754975555312626,0.0713296946685651,0.4077549174768257,0.12141919412932979,0.20982641474311242,3
0.7999999999999998,0.22999999999999998,0.383099952486965,0.07277672463529218,0.399276509156681,0.12311338840670641,0.21044854378187713,3
0.7999999999999998,0.24999999999999997,0.39081012619509675,0.07443511943189154,0.39102419172507347,0.12506327283245353,0.21129083490116546,3
0.7999999999999998,0.26999999999999996,0.3982172443505485,0.0762168365624789,0.3828849197377346,0.12712770948672233,0.21215689713491095,3
0.7999999999999998,0.29,0.40509379309030735,0.07792361078324914,0.3731630115306353,0.128925167942509,0.21229388007100042,3
0.7999999999999998,0.30999999999999994,0.41132043950190317,0.07891332470892626,0.35858014921998643,0.1293585090330737,0.2098438740407515,3
0.7999999999999998,0.32999999999999996,0.41853508196679196,0.08116575400168492,0.3485191046800814,0.13166773435831733,0.21010522298549775,3
0.7999999999999998,0.35,0.42528342448975875,0.08329602686066033,0.33653628758761023,0.1335396761315211,0.20928238006861258,3
0.7999999999999998,0.36999999999999994,0.43152606704687074,0.08496478452906768,0.32184037983269276,0.13443830570902393,0.20662776519770076,3
0.7999999999999998,0.38999999999999996,0.43767065394270305,0.08682826728228805,0.3061270630793579,0.1352850077434181,0.20338881211320073,3
0.7999999999999998,0.4099999999999999,0.4431669708911037,0.08875310687655344,0.29063983721456027,0.135981382556725,0.19976069119840875,3
0.7999999999999998,0.42999999999999994,0.4488365158540233,0.09119485087752123,0.2754917476825684,0.13702943574460907,0.19619366577036407,3
0.7999999999999998,0.44999999999999996,0.454001698230522,0.09392986896354656,0.26011756726203933,0.13801997420747983,0.1921310599355388,3
0.7999999999999998,0.4699999999999999,0.4584390227123107,0.09610634571338753,0.2419172507347954,0.13756307652749655,0.18559955594872596,3
0.7999999999999998,0.48999999999999994,0.4630187800980703,0.09934990819314178,0.22631697942572915,0.13808324999137842,0.18024669127577206,3
0.7999999999999998,0.5099999999999999,0.46691832488675195,0.10267758353618057,0.20981234456251413,0.13787980090632196,0.1735877291432847,3
0.7999999999999998,0.5299999999999999,0.4698433554978057,0.10489248987223435,0.19025548270404702,0.13522960106062432,0.16362363646969608,3
0.7999999999999998,0.5499999999999999,0.47372434276729897,0.11054773977004928,0.17499434772778658,0.13549827125913608,0.15672140441816673,3
0.7999999999999998,0.57,0.47631432149428776,0.11547707867031419,0.15747230386615418,0.13324405758285907,0.14679537167787216,3
0.7999999999999998,0.59,0.47810164784785253,0.12098813460416262,0.1406285326701334,0.1300710999581765,0.13620636797617483,3
0.7999999999999998,0.6099999999999999,0.478900724821442,0.1262538913870633,0.12378476147411259,0.1250071351104515,0.12427083096897203,3
0.7999999999999998,0.6299999999999999,0.4798060257278916,0.13503700600474794,0.1093149446077323,0.1208221403136128,0.11364437654248442,3
0.7999999999999998,0.6499999999999999,0.47936955024624855,0.14377496093071715,0.09360162785439746,0.11338582677165354,0.10062465060885205,3
0.7999999999999998,0.6699999999999999,0.4782108455193282,0.1542705804458177,0.07901876554374859,0.10450773716079839,0.08756106726794438,3
0.7999999999999998,0.69,0.4757812651632234,0.1648036686729722,0.06500113045444268,0.09323064450749899,0.07395878887659814,3
0.7999999999999998,0.7099999999999999,0.47324698548127114,0.18104118104118105,0.052679177029165726,0.08161120840630473,0.061383634543442755,3
0.7999999999999998,0.7299999999999999,0.4691305027076102,0.19379422972237342,0.04024417815962017,0.06664794533370776,0.047822465812310255,3
0.7999999999999998,0.7499999999999999,0.46386466615632965,0.19886363636363635,0.027696133845806013,0.04862075808692201,0.033455320078654135,3
0.2,0.01,0.20568497865836732,0.032382730239052124,0.9482719674723289,0.06262680510800811,0.14245478299229702,4
0.2,0.03,0.21322362393935226,0.032889603387770305,0.9473684210526315,0.06357218375908052,0.1443961287790367,4
0.2,0.049999999999999996,0.22195584983760627,0.03346802073466582,0.9457872148181613,0.06464836738553942,0.14659080962800874,4
0.2,0.06999999999999999,0.23289293710331693,0.034141958670260555,0.9399141630901288,0.06589047549297113,0.14905270397581338,4
0.2,0.08999999999999998,0.24446465298998263,0.03497042723744641,0.9322340185227016,0.06741205968588954,0.1520387262197728,4
0.2,0.10999999999999997,0.2564328643796992,0.03583160594455961,0.921504404788796,0.06898096872648568,0.15504332623897843,4
0.2,0.12999999999999998,0.2678851017528141,0.036719996353525686,0.9098712446351931,0.07059112178195265,0.15808104989678423,4
0.2,0.15,0.2781602583523103,0.037493132258492316,0.8940591822904902,0.07196821615921013,0.1605366906241381,4
0.2,0.16999999999999998,0.28719162823717587,0.03826504219648338,0.8772306302236278,0.07333135063941879,0.16290190649971684,4
0.2,0.18999999999999997,0.2951219064841552,0.03910978103237113,0.8619832843912356,0.07482462977396727,0.1655107803208723,4
0.2,0.20999999999999996,0.3024573934246711,0.03987271484708697,0.8434605827874407,0.07614580678052511,0.1676604763102123,4
0.2,0.22999999999999998,0.30956133353902116,0.04071744778599226,0.8248249378811836,0.07760397849233842,0.17001592371516103,4
0.2,0.24999999999999997,0.3159202682931443,0.04161051900853444,0.8056245764626158,0.07913377746467935,0.17242879727710925,4
0.2,0.26999999999999996,0.3215145824378037,0.04252521360464334,0.7852947820194263,0.08068137644540112,0.17476962984933567,4
0.2,0.29,0.32648409944619056,0.043227924969637,0.7597695956629772,0.08180165500300965,0.17606905613166315,4
0.2,0.30999999999999994,0.33146348203828463,0.0443263011750364,0.7392139146148633,0.08363736270757592,0.17875578327534125,4
0.2,0.32999999999999996,0.33611763490877267,0.045458779025197564,0.7166252541224305,0.08549427006487863,0.1812929660043545,4
0.2,0.35,0.3404957793969799,0.04619468084297307,0.6860176191551841,0.086560591701641,0.18196197791531607,4
0.2,0.36999999999999994,0.34452764303163774,0.04714217313326246,0.6560876440027107,0.0879638392755741,0.18308864781043754,4
0.2,0.38999999999999996,0.34865534172865337,0.04821217185432769,0.6255929523379263,0.0895249793926072,0.18425989993612943,4
0.2,0.4099999999999999,0.352366213667642,0.04962338138629503,0.5960018070928393,0.0916185598333261,0.1861283746128939,4
0.2,0.42999999999999994,0.35596011862168986,0.05088389137399814,0.5614411565394172,0.09331093320318733,0.1867266676182677,4
0.2,0.44999999999999996,0.3591328732172425,0.05234488424701473,0.5252992997515248,0.09520300490241232,0.1871343617474994,4
0.2,0.4699999999999999,0.36224568389259626,0.05343177672838118,0.4830585046306754,0.09622047244094488,0.1852124508496302,4
0.2,0.48999999999999994,0.3652411595212981,0.05498841536193218,0.4422859724418342,0.0978156340156615,0.1836238992413088,4
0.2,0.5099999999999999,0.36830687549285135,0.05687400982572933,0.4014004969505308,0.09963135836732405,0.1815024768908636,4
0.2,0.5299999999999999,0.3713741379223185,0.059503948392837284,0.36254800090354644,0.10222929936305733,0.17960654416866229,4
0.2,0.5499999999999999,0.3739745429413371,0.06193261173184358,0.3205330923876214,0.10380774717436629,0.1746676514032496,4
0.2,0.57,0.3762303854398142,0.06495515812660618,0.2797605601987802,0.1054311739167447,0.16838885112168592,4
0.2,0.59,0.3773561164087526,0.06725863739102357,0.2352608990286876,0.10461028525512255,0.15688548790407617,4
0.2,0.6099999999999999,0.3777246815791957,0.06914311204833935,0.19256833069798962,0.10175155909647003,0.14190595089471494,4
0.2,0.6299999999999999,0.3774474675198299,0.07163172864215737,0.15360289134854302,0.09770114942528736,0.12499540458071394,4
0.2,0.6499999999999999,0.3758125862476323,0.07294960995150748,0.11723514795572623,0.08993631676991726,0.10454224997482124,4
0.2,0.6699999999999999,0.3737610783684413,0.07591495971264926,0.08832166252541224,0.08164969981728008,0.08552617188354442,4
0.2,0.69,0.3707208179910071,0.07849595169479896,0.0646035690083578,0.07087541044544948,0.06697421726810762,4
0.2,0.7099999999999999,0.36683514283342933,0.08014282880380877,0.045629094194714254,0.05815041381792012,0.0499295548359987,4
0.2,0.7299999999999999,0.3637502472924083,0.08784596871239471,0.03297944431895189,0.047955329282312366,0.03768714506969541,4
0.2,0.7499999999999999,0.35918825576633046,0.0856353591160221,0.021007454257962504,0.03373843642300018,0.024741938916675536,4
0.25,0.01,0.221737496284655,0.03362513294608525,0.9283939462389881,0.06489968971316232,0.14685074818848345,4
0.25,0.03,0.22900947561629437,0.03412338417572193,0.9278292297266773,0.06582584796352535,0.14873623986095016,4
0.25,0.049999999999999996,0.2374279156605532,0.03469986164059558,0.9262480234922069,0.06689369685352474,0.15088847757371474,4
0.25,0.06999999999999999,0.2482971937555641,0.03538378735003559,0.9207138016715609,0.06814856923115506,0.15334607455117302,4
0.25,0.08999999999999998,0.2598826562887549,0.036217177622766106,0.9130336571041338,0.06967073596394083,0.15628806186563557,4
0.25,0.10999999999999997,0.27196796369519466,0.03709859377248734,0.9025299299751525,0.07126771994131628,0.15930067978390447,4
0.25,0.12999999999999998,0.2835898333312729,0.0380184720341882,0.8912355997289361,0.07292605274223583,0.16238429784379335,4
0.25,0.15,0.2940891385720019,0.03881347108761813,0.8757623672916196,0.07433255044816182,0.1648440423143644,4
0.25,0.16999999999999998,0.3033826510102541,0.03961504611426756,0.8591597018296815,0.07573788935517754,0.16723165332242929,4
0.25,0.18999999999999997,0.31154333067625123,0.040489820677105055,0.844364129207138,0.07727411327541565,0.16986662425302768,4
0.25,0.20999999999999996,0.3191905515858255,0.04126031507876969,0.8261802575107297,0.07859548841482086,0.1719517641804377,4
0.25,0.22999999999999998,0.3265731623980909,0.04210334189020513,0.8076575559069347,0.08003447156655363,0.17419370554418784,4
0.25,0.24999999999999997,0.3331729436769347,0.04300221076810336,0.7886830810932912,0.08155757090883609,0.17651400635986308,4
0.25,0.26999999999999996,0.33902302288056463,0.043922013909497945,0.7689180031624124,0.08309735377404551,0.17876461258914603,4
0.25,0.29,0.3442272298318425,0.044638985255854295,0.7440704766207364,0.08422506040731792,0.18,4
0.25,0.30999999999999994,0.3494370571545211,0.04575718434893064,0.7241924553873955,0.08607577944088331,0.18262915344608566,4
0.25,0.32999999999999996,0.35429662609123064,0.04688018586126784,0.7019426248023493,0.08789048689774158,0.18498345119889514,4
0.25,0.35,0.35885870500066774,0.04765182866794208,0.6723514795572623,0.08899619527436632,0.18563329861609176,4
0.25,0.36999999999999994,0.3630517634660677,0.048607672739068825,0.6430991642195618,0.09038382170862568,0.18661754873556285,4
0.25,0.38999999999999996,0.36736196411558564,0.0497427258244676,0.613620962276937,0.09202547511772079,0.1878137142383053,4
0.25,0.4099999999999999,0.37126244337191466,0.051149504813489635,0.5844815902416987,0.09406696477260333,0.1894355370085658,4
0.25,0.42999999999999994,0.3750260144403648,0.05247816546917351,0.5510503727128981,0.09583014161412606,0.19000996977910709,4
0.25,0.44999999999999996,0.37838535969004666,0.05401444324937653,0.5161508922520894,0.097794802109971,0.1903801771327162,4
0.25,0.4699999999999999,0.3817220585044206,0.0552278328351948,0.4758301332730969,0.09896873311564754,0.188585496866607,4
0.25,0.48999999999999994,0.3848524447823008,0.05687357337456741,0.4361870341088773,0.10062663661590172,0.18689327435855246,4
0.25,0.5099999999999999,0.3880131542799117,0.05876828122903529,0.3957533318274226,0.10233943748357137,0.18434343434343436,4
0.25,0.5299999999999999,0.3911992894942576,0.061507088755098076,0.35769143889767335,0.10496486808961951,0.18220836305893723,4
0.25,0.5499999999999999,0.39388549126806777,0.06401498709191017,0.31646713349898353,0.10648931116389548,0.17692297978203494,4
0.25,0.57,0.3962012753287951,0.06713509359389581,0.2762593178224531,0.10801978449037272,0.17021572720946415,4
0.25,0.59,0.3972630769022181,0.06937177193397022,0.23209848655974702,0.1068170595420641,0.15798213379664508,4
0.25,0.6099999999999999,0.3976124632063416,0.07134676564156946,0.18997063474135983,0.10373431188134077,0.14256411995050092,4
0.25,0.6299999999999999,0.39724372538362496,0.0738799382034871,0.15123108199683757,0.09926606864852842,0.12504669406051552,4
0.25,0.6499999999999999,0.39550425397397776,0.07526564344746163,0.11520216851140727,0.09104704097116843,0.10414964875020422,4
0.25,0.6699999999999999,0.3933416321547802,0.07833724849351445,0.08662751298847979,0.08227406811477608,0.08483199504501515,4
0.25,0.69,0.3902706349406147,0.0813314037626628,0.06347413598373616,0.07130170007612281,0.0663894532911213,4
0.25,0.7099999999999999,0.3861745161120181,0.08273834523309534,0.044499661170092616,0.057873090481786134,0.049031808452386874,4
0.25,0.7299999999999999,0.38300531010858646,0.0906479412703479,0.03207589789925457,0.047384666722282476,0.036836234402967655,4
0.25,0.7499999999999999,0.3784825525360321,0.08898721730580138,0.020442737745651682,0.033247612049963265,0.024165554072096123,4
0.3,0.01,0.23605508992703886,0.03492959706991574,0.9069347187711768,0.0672684244696224,0.1513341148179279,4
0.3,0.03,0.24289635783339605,0.03540982738536482,0.9063700022588661,0.06815691803334381,0.15312080229576264,4
0.3,0.049999999999999996,0.25099660677880326,0.035998724277801986,0.9051276259317822,0.06924349708173308,0.1552890111806538,4
0.3,0.06999999999999999,0.26170725317841265,0.0366803901522478,0.8995934041111362,0.07048672566371682,0.15768405381648865,4
0.3,0.08999999999999998,0.27332042708133,0.037519771622911806,0.8921391461486334,0.07201104916971689,0.16058468356746428,4
0.3,0.10999999999999997,0.28558136709304005,0.038427474906514464,0.8820871922295008,0.07364659066263073,0.16362463126843657,4
0.3,0.12999999999999998,0.2973963017250333,0.0393696766682326,0.8707928619832844,0.07533343104206361,0.16670126096206736,4
0.3,0.15,0.3081313879999244,0.040207563988284734,0.8558843460582788,0.07680690836483789,0.16923640391624384,4
0.3,0.16999999999999998,0.31759106964145695,0.04103342626073035,0.839507567201265,0.0782425170658793,0.17161446428488972,4
0.3,0.18999999999999997,0.3259140491310833,0.041944670930993695,0.825050824486108,0.07983083076519573,0.1742821151478714,4
0.3,0.20999999999999996,0.33378632756471743,0.042739234449760764,0.807092839394624,0.08117963806559352,0.17634342796225372,4
0.3,0.22999999999999998,0.3414197684623815,0.043637612387612386,0.7893607409080642,0.08270320801827068,0.1786773428232503,4
0.3,0.24999999999999997,0.3482785585159483,0.04457155543366831,0.7709509826067314,0.08427108474639046,0.18100051441693227,4
0.3,0.26999999999999996,0.35439075051897645,0.04549090933955104,0.7514117912807771,0.0857881536785233,0.18311177166762999,4
0.3,0.29,0.3598255452617811,0.04621978447997358,0.7271289812514118,0.08691484694049749,0.1842513465402073,4
0.3,0.30999999999999994,0.3652683918969217,0.04738684387592328,0.7079286198328439,0.08882779340593933,0.1868935946901705,4
0.3,0.32999999999999996,0.3703322287204771,0.04857859665382956,0.6866952789699571,0.09073814285287884,0.18932081158842656,4
0.3,0.35,0.37512549838584913,0.049381564780983225,0.6578947368421053,0.09186755301112662,0.18989405052974737,4
0.3,0.36999999999999994,0.3795115121784461,0.05035210312689272,0.6290941947142534,0.09324126386273279,0.19070509528407184,4
0.3,0.38999999999999996,0.38396088996757133,0.051523997013101626,0.6000677659814773,0.09489957221066168,0.19175936419481282,4
0.3,0.4099999999999999,0.38805436809115035,0.05303165146740098,0.5720578269708606,0.09706505179038548,0.19343135382852777,4
0.3,0.42999999999999994,0.3919987273051591,0.05442052848076025,0.5394172125592952,0.09886663561558764,0.19386736160159765,4
0.3,0.44999999999999996,0.39551989374474267,0.05594956658786446,0.5051953919132596,0.10074210876003649,0.19386631762350146,4
0.3,0.4699999999999999,0.39901240792375253,0.05721972596660565,0.46600406595888866,0.10192435957609743,0.1918641419590045,4
0.3,0.48999999999999994,0.40235018660035077,0.058988283255792244,0.4281680596340637,0.10369114207956674,0.1901527843263144,4
0.3,0.5099999999999999,0.40569357104800213,0.06097863444708217,0.3887508470747685,0.10542113323124043,0.18734623674642398,4
0.3,0.5299999999999999,0.408987143713506,0.06380141552979793,0.35125367065733004,0.10798798590253303,0.1847649148655553,4
0.3,0.5499999999999999,0.4118128432895483,0.06646889998311747,0.31127174158572396,0.10954548164636206,0.17924270607057843,4
0.3,0.57,0.41417078116179185,0.06967783057132924,0.2716286424215044,0.11090615632925986,0.17195275410398675,4
0.3,0.59,0.41526303120263913,0.07201624105139438,0.22837135757849558,0.10950150280252363,0.1592301513552675,4
0.3,0.6099999999999999,0.41557314544587015,0.0740309730552323,0.18680822227241925,0.10603923579946146,0.14318362824197514,4
0.3,0.6299999999999999,0.4151514150484892,0.07672559659256666,0.14852044273774564,0.10118108721578886,0.12510703072971174,4
0.3,0.6499999999999999,0.4132948925868644,0.07811768378336195,0.11305624576462615,0.09239431419604947,0.10377358490566037,4
0.3,0.6699999999999999,0.4109892170468636,0.08138274815778067,0.08482042014908515,0.0830660325185267,0.08410984678792224,4
0.3,0.69,0.407858810306593,0.08476923076923076,0.06223175965665236,0.07177282792757587,0.06572669147819449,4
0.3,0.7099999999999999,0.4036656266714463,0.08646953405017921,0.0435961147503953,0.057966661660910045,0.04839518555667001,4
0.3,0.7299999999999999,0.4004308114169151,0.09527073337902674,0.03139823808448159,0.0472307169554876,0.03626023895236605,4
0.3,0.7499999999999999,0.396014011240583,0.09521276595744681,0.020216851140727354,0.03335196571641513,0.0239972114972115,4
0.35,0.01,0.24955352614573498,0.036521722923228896,0.8852496046984414,0.07014937395397958,0.15674244484617722,4
0.35,0.03,0.2558129454238007,0.036980209238206746,0.8846848881861306,0.07099288530384737,0.15841395935801192,4
