model,model_stage,horizon_h,feature,importance,is_neighbor_feature
lightgbm,light_vs_no_rain,3,neighbor_relative_humidity_mean_minus_center,166.0,True
lightgbm,light_vs_no_rain,3,center_pressure_msl_minus_neighbor_mean,96.0,True
lightgbm,strong_vs_rest,4,temperature_2m,489.0,False
lightgbm,strong_vs_rest,4,relative_humidity_2m,76.0,False
lightgbm,strong_vs_rest,4,pressure_msl,508.0,False
lightgbm,strong_vs_rest,4,surface_pressure,423.0,False
lightgbm,strong_vs_rest,4,dew_point_2m,438.0,False
lightgbm,strong_vs_rest,4,precipitation,61.0,False
lightgbm,strong_vs_rest,4,cloud_cover,54.0,False
lightgbm,strong_vs_rest,4,wind_speed_10m,265.0,False
lightgbm,strong_vs_rest,4,wind_direction_10m,1653.0,False
lightgbm,strong_vs_rest,4,temperature_dew_point_spread,158.0,False
lightgbm,strong_vs_rest,4,pressure_msl_change_3h,1470.0,False
lightgbm,strong_vs_rest,4,pressure_msl_change_6h,1569.0,False
lightgbm,strong_vs_rest,4,precipitation_lag_1h,134.0,False
lightgbm,strong_vs_rest,4,precipitation_lag_2h,177.0,False
lightgbm,strong_vs_rest,4,precipitation_lag_3h,201.0,False
lightgbm,strong_vs_rest,4,precipitation_lag_6h,271.0,False
lightgbm,strong_vs_rest,4,precipitation_sum_past_3h,241.0,False
lightgbm,strong_vs_rest,4,precipitation_sum_past_6h,322.0,False
lightgbm,strong_vs_rest,4,precipitation_sum_past_12h,512.0,False
lightgbm,strong_vs_rest,4,precipitation_sum_past_24h,923.0,False
lightgbm,strong_vs_rest,4,cloud_cover_lag_1h,449.0,False
lightgbm,strong_vs_rest,4,cloud_cover_lag_3h,499.0,False
lightgbm,strong_vs_rest,4,cloud_cover_lag_6h,614.0,False
lightgbm,strong_vs_rest,4,humidity_lag_1h,369.0,False
lightgbm,strong_vs_rest,4,humidity_lag_3h,654.0,False
lightgbm,strong_vs_rest,4,humidity_lag_6h,864.0,False
lightgbm,strong_vs_rest,4,wind_speed_lag_1h,542.0,False
lightgbm,strong_vs_rest,4,wind_speed_lag_3h,888.0,False
lightgbm,strong_vs_rest,4,hour_sin,865.0,False
lightgbm,strong_vs_rest,4,hour_cos,867.0,False
lightgbm,strong_vs_rest,4,month_sin,1141.0,False
lightgbm,strong_vs_rest,4,month_cos,1111.0,False
lightgbm,strong_vs_rest,4,grid_row,277.0,False
lightgbm,strong_vs_rest,4,grid_column,238.0,False
lightgbm,strong_vs_rest,4,latitude,42.0,False
lightgbm,strong_vs_rest,4,longitude,57.0,False
lightgbm,strong_vs_rest,4,neighbor_count,66.0,True
lightgbm,strong_vs_rest,4,neighbor_precipitation_mean,280.0,True
lightgbm,strong_vs_rest,4,neighbor_precipitation_max,217.0,True
lightgbm,strong_vs_rest,4,neighbor_precipitation_sum,94.0,True
lightgbm,strong_vs_rest,4,neighbor_rain_count,39.0,True
lightgbm,strong_vs_rest,4,neighbor_rain_rate,131.0,True
lightgbm,strong_vs_rest,4,neighbor_cloud_cover_mean,376.0,True
lightgbm,strong_vs_rest,4,neighbor_cloud_cover_max,186.0,True
lightgbm,strong_vs_rest,4,neighbor_relative_humidity_mean,415.0,True
lightgbm,strong_vs_rest,4,neighbor_relative_humidity_max,472.0,True
lightgbm,strong_vs_rest,4,neighbor_pressure_msl_mean,1267.0,True
lightgbm,strong_vs_rest,4,neighbor_pressure_msl_min,928.0,True
lightgbm,strong_vs_rest,4,neighbor_pressure_msl_max,895.0,True
lightgbm,strong_vs_rest,4,neighbor_temperature_2m_mean,1001.0,True
lightgbm,strong_vs_rest,4,neighbor_dew_point_2m_mean,1537.0,True
lightgbm,strong_vs_rest,4,neighbor_temperature_dew_point_spread_mean,348.0,True
lightgbm,strong_vs_rest,4,neighbor_wind_speed_10m_mean,713.0,True
lightgbm,strong_vs_rest,4,neighbor_wind_speed_10m_max,609.0,True
lightgbm,strong_vs_rest,4,row_minus_precipitation_mean,136.0,True
lightgbm,strong_vs_rest,4,row_plus_precipitation_mean,102.0,True
lightgbm,strong_vs_rest,4,column_minus_precipitation_mean,145.0,True
lightgbm,strong_vs_rest,4,column_plus_precipitation_mean,127.0,True
lightgbm,strong_vs_rest,4,row_minus_cloud_cover_mean,267.0,True
lightgbm,strong_vs_rest,4,row_plus_cloud_cover_mean,260.0,True
lightgbm,strong_vs_rest,4,column_minus_cloud_cover_mean,258.0,True
lightgbm,strong_vs_rest,4,column_plus_cloud_cover_mean,299.0,True
lightgbm,strong_vs_rest,4,neighbor_precipitation_mean_minus_center,93.0,True
lightgbm,strong_vs_rest,4,neighbor_cloud_cover_mean_minus_center,108.0,True
lightgbm,strong_vs_rest,4,neighbor_relative_humidity_mean_minus_center,142.0,True
lightgbm,strong_vs_rest,4,center_pressure_msl_minus_neighbor_mean,67.0,True
lightgbm,light_vs_no_rain,4,temperature_2m,412.0,False
lightgbm,light_vs_no_rain,4,relative_humidity_2m,50.0,False
lightgbm,light_vs_no_rain,4,pressure_msl,512.0,False
lightgbm,light_vs_no_rain,4,surface_pressure,307.0,False
lightgbm,light_vs_no_rain,4,dew_point_2m,492.0,False
lightgbm,light_vs_no_rain,4,precipitation,22.0,False
lightgbm,light_vs_no_rain,4,cloud_cover,52.0,False
lightgbm,light_vs_no_rain,4,wind_speed_10m,183.0,False
lightgbm,light_vs_no_rain,4,wind_direction_10m,1864.0,False
lightgbm,light_vs_no_rain,4,temperature_dew_point_spread,93.0,False
lightgbm,light_vs_no_rain,4,pressure_msl_change_3h,1268.0,False
lightgbm,light_vs_no_rain,4,pressure_msl_change_6h,1490.0,False
lightgbm,light_vs_no_rain,4,precipitation_lag_1h,98.0,False
lightgbm,light_vs_no_rain,4,precipitation_lag_2h,126.0,False
lightgbm,light_vs_no_rain,4,precipitation_lag_3h,185.0,False
lightgbm,light_vs_no_rain,4,precipitation_lag_6h,191.0,False
lightgbm,light_vs_no_rain,4,precipitation_sum_past_3h,143.0,False
lightgbm,light_vs_no_rain,4,precipitation_sum_past_6h,281.0,False
lightgbm,light_vs_no_rain,4,precipitation_sum_past_12h,512.0,False
lightgbm,light_vs_no_rain,4,precipitation_sum_past_24h,890.0,False
lightgbm,light_vs_no_rain,4,cloud_cover_lag_1h,344.0,False
lightgbm,light_vs_no_rain,4,cloud_cover_lag_3h,516.0,False
lightgbm,light_vs_no_rain,4,cloud_cover_lag_6h,681.0,False
lightgbm,light_vs_no_rain,4,humidity_lag_1h,307.0,False
lightgbm,light_vs_no_rain,4,humidity_lag_3h,645.0,False
lightgbm,light_vs_no_rain,4,humidity_lag_6h,1123.0,False
lightgbm,light_vs_no_rain,4,wind_speed_lag_1h,345.0,False
lightgbm,light_vs_no_rain,4,wind_speed_lag_3h,600.0,False
lightgbm,light_vs_no_rain,4,hour_sin,968.0,False
lightgbm,light_vs_no_rain,4,hour_cos,1015.0,False
lightgbm,light_vs_no_rain,4,month_sin,1612.0,False
lightgbm,light_vs_no_rain,4,month_cos,1365.0,False
lightgbm,light_vs_no_rain,4,grid_row,279.0,False
lightgbm,light_vs_no_rain,4,grid_column,210.0,False
lightgbm,light_vs_no_rain,4,latitude,57.0,False
lightgbm,light_vs_no_rain,4,longitude,37.0,False
lightgbm,light_vs_no_rain,4,neighbor_count,10.0,True
lightgbm,light_vs_no_rain,4,neighbor_precipitation_mean,361.0,True
lightgbm,light_vs_no_rain,4,neighbor_precipitation_max,178.0,True
lightgbm,light_vs_no_rain,4,neighbor_precipitation_sum,71.0,True
lightgbm,light_vs_no_rain,4,neighbor_rain_count,36.0,True
lightgbm,light_vs_no_rain,4,neighbor_rain_rate,146.0,True
lightgbm,light_vs_no_rain,4,neighbor_cloud_cover_mean,495.0,True
lightgbm,light_vs_no_rain,4,neighbor_cloud_cover_max,244.0,True
lightgbm,light_vs_no_rain,4,neighbor_relative_humidity_mean,431.0,True
lightgbm,light_vs_no_rain,4,neighbor_relative_humidity_max,370.0,True
lightgbm,light_vs_no_rain,4,neighbor_pressure_msl_mean,1183.0,True
lightgbm,light_vs_no_rain,4,neighbor_pressure_msl_min,1010.0,True
lightgbm,light_vs_no_rain,4,neighbor_pressure_msl_max,950.0,True
lightgbm,light_vs_no_rain,4,neighbor_temperature_2m_mean,1080.0,True
lightgbm,light_vs_no_rain,4,neighbor_dew_point_2m_mean,1829.0,True
lightgbm,light_vs_no_rain,4,neighbor_temperature_dew_point_spread_mean,336.0,True
lightgbm,light_vs_no_rain,4,neighbor_wind_speed_10m_mean,787.0,True
lightgbm,light_vs_no_rain,4,neighbor_wind_speed_10m_max,627.0,True
lightgbm,light_vs_no_rain,4,row_minus_precipitation_mean,80.0,True
lightgbm,light_vs_no_rain,4,row_plus_precipitation_mean,55.0,True
lightgbm,light_vs_no_rain,4,column_minus_precipitation_mean,119.0,True
lightgbm,light_vs_no_rain,4,column_plus_precipitation_mean,54.0,True
lightgbm,light_vs_no_rain,4,row_minus_cloud_cover_mean,309.0,True
lightgbm,light_vs_no_rain,4,row_plus_cloud_cover_mean,218.0,True
lightgbm,light_vs_no_rain,4,column_minus_cloud_cover_mean,238.0,True
lightgbm,light_vs_no_rain,4,column_plus_cloud_cover_mean,219.0,True
lightgbm,light_vs_no_rain,4,neighbor_precipitation_mean_minus_center,35.0,True
lightgbm,light_vs_no_rain,4,neighbor_cloud_cover_mean_minus_center,43.0,True
lightgbm,light_vs_no_rain,4,neighbor_relative_humidity_mean_minus_center,123.0,True
lightgbm,light_vs_no_rain,4,center_pressure_msl_minus_neighbor_mean,88.0,True
lightgbm,strong_vs_rest,5,temperature_2m,427.0,False
lightgbm,strong_vs_rest,5,relative_humidity_2m,86.0,False
lightgbm,strong_vs_rest,5,pressure_msl,517.0,False
lightgbm,strong_vs_rest,5,surface_pressure,398.0,False
lightgbm,strong_vs_rest,5,dew_point_2m,445.0,False
lightgbm,strong_vs_rest,5,precipitation,43.0,False
lightgbm,strong_vs_rest,5,cloud_cover,72.0,False
lightgbm,strong_vs_rest,5,wind_speed_10m,330.0,False
lightgbm,strong_vs_rest,5,wind_direction_10m,1590.0,False
lightgbm,strong_vs_rest,5,temperature_dew_point_spread,162.0,False
lightgbm,strong_vs_rest,5,pressure_msl_change_3h,1464.0,False
lightgbm,strong_vs_rest,5,pressure_msl_change_6h,1737.0,False
lightgbm,strong_vs_rest,5,precipitation_lag_1h,147.0,False
lightgbm,strong_vs_rest,5,precipitation_lag_2h,168.0,False
lightgbm,strong_vs_rest,5,precipitation_lag_3h,179.0,False
lightgbm,strong_vs_rest,5,precipitation_lag_6h,259.0,False
lightgbm,strong_vs_rest,5,precipitation_sum_past_3h,188.0,False
lightgbm,strong_vs_rest,5,precipitation_sum_past_6h,330.0,False
lightgbm,strong_vs_rest,5,precipitation_sum_past_12h,526.0,False
lightgbm,strong_vs_rest,5,precipitation_sum_past_24h,928.0,False
lightgbm,strong_vs_rest,5,cloud_cover_lag_1h,372.0,False
lightgbm,strong_vs_rest,5,cloud_cover_lag_3h,506.0,False
lightgbm,strong_vs_rest,5,cloud_cover_lag_6h,653.0,False
lightgbm,strong_vs_rest,5,humidity_lag_1h,361.0,False
lightgbm,strong_vs_rest,5,humidity_lag_3h,632.0,False
lightgbm,strong_vs_rest,5,humidity_lag_6h,922.0,False
lightgbm,strong_vs_rest,5,wind_speed_lag_1h,550.0,False
lightgbm,strong_vs_rest,5,wind_speed_lag_3h,895.0,False
lightgbm,strong_vs_rest,5,hour_sin,822.0,False
lightgbm,strong_vs_rest,5,hour_cos,756.0,False
lightgbm,strong_vs_rest,5,month_sin,1117.0,False
lightgbm,strong_vs_rest,5,month_cos,1089.0,False
lightgbm,strong_vs_rest,5,grid_row,253.0,False
lightgbm,strong_vs_rest,5,grid_column,226.0,False
lightgbm,strong_vs_rest,5,latitude,52.0,False
lightgbm,strong_vs_rest,5,longitude,54.0,False
lightgbm,strong_vs_rest,5,neighbor_count,61.0,True
lightgbm,strong_vs_rest,5,neighbor_precipitation_mean,297.0,True
lightgbm,strong_vs_rest,5,neighbor_precipitation_max,251.0,True
lightgbm,strong_vs_rest,5,neighbor_precipitation_sum,90.0,True
lightgbm,strong_vs_rest,5,neighbor_rain_count,39.0,True
lightgbm,strong_vs_rest,5,neighbor_rain_rate,148.0,True
lightgbm,strong_vs_rest,5,neighbor_cloud_cover_mean,479.0,True
lightgbm,strong_vs_rest,5,neighbor_cloud_cover_max,187.0,True
lightgbm,strong_vs_rest,5,neighbor_relative_humidity_mean,345.0,True
lightgbm,strong_vs_rest,5,neighbor_relative_humidity_max,424.0,True
lightgbm,strong_vs_rest,5,neighbor_pressure_msl_mean,1161.0,True
lightgbm,strong_vs_rest,5,neighbor_pressure_msl_min,922.0,True
lightgbm,strong_vs_rest,5,neighbor_pressure_msl_max,930.0,True
lightgbm,strong_vs_rest,5,neighbor_temperature_2m_mean,985.0,True
lightgbm,strong_vs_rest,5,neighbor_dew_point_2m_mean,1598.0,True
lightgbm,strong_vs_rest,5,neighbor_temperature_dew_point_spread_mean,358.0,True
lightgbm,strong_vs_rest,5,neighbor_wind_speed_10m_mean,700.0,True
lightgbm,strong_vs_rest,5,neighbor_wind_speed_10m_max,614.0,True
lightgbm,strong_vs_rest,5,row_minus_precipitation_mean,137.0,True
lightgbm,strong_vs_rest,5,row_plus_precipitation_mean,112.0,True
lightgbm,strong_vs_rest,5,column_minus_precipitation_mean,142.0,True
lightgbm,strong_vs_rest,5,column_plus_precipitation_mean,112.0,True
lightgbm,strong_vs_rest,5,row_minus_cloud_cover_mean,285.0,True
lightgbm,strong_vs_rest,5,row_plus_cloud_cover_mean,297.0,True
lightgbm,strong_vs_rest,5,column_minus_cloud_cover_mean,316.0,True
lightgbm,strong_vs_rest,5,column_plus_cloud_cover_mean,257.0,True
lightgbm,strong_vs_rest,5,neighbor_precipitation_mean_minus_center,106.0,True
lightgbm,strong_vs_rest,5,neighbor_cloud_cover_mean_minus_center,127.0,True
lightgbm,strong_vs_rest,5,neighbor_relative_humidity_mean_minus_center,178.0,True
lightgbm,strong_vs_rest,5,center_pressure_msl_minus_neighbor_mean,86.0,True
lightgbm,light_vs_no_rain,5,temperature_2m,429.0,False
lightgbm,light_vs_no_rain,5,relative_humidity_2m,52.0,False
lightgbm,light_vs_no_rain,5,pressure_msl,484.0,False
lightgbm,light_vs_no_rain,5,surface_pressure,321.0,False
lightgbm,light_vs_no_rain,5,dew_point_2m,456.0,False
lightgbm,light_vs_no_rain,5,precipitation,18.0,False
lightgbm,light_vs_no_rain,5,cloud_cover,35.0,False
lightgbm,light_vs_no_rain,5,wind_speed_10m,153.0,False
lightgbm,light_vs_no_rain,5,wind_direction_10m,1827.0,False
lightgbm,light_vs_no_rain,5,temperature_dew_point_spread,106.0,False
lightgbm,light_vs_no_rain,5,pressure_msl_change_3h,1197.0,False
lightgbm,light_vs_no_rain,5,pressure_msl_change_6h,1520.0,False
lightgbm,light_vs_no_rain,5,precipitation_lag_1h,83.0,False
lightgbm,light_vs_no_rain,5,precipitation_lag_2h,118.0,False
lightgbm,light_vs_no_rain,5,precipitation_lag_3h,139.0,False
lightgbm,light_vs_no_rain,5,precipitation_lag_6h,180.0,False
lightgbm,light_vs_no_rain,5,precipitation_sum_past_3h,126.0,False
lightgbm,light_vs_no_rain,5,precipitation_sum_past_6h,301.0,False
lightgbm,light_vs_no_rain,5,precipitation_sum_past_12h,515.0,False
lightgbm,light_vs_no_rain,5,precipitation_sum_past_24h,907.0,False
lightgbm,light_vs_no_rain,5,cloud_cover_lag_1h,279.0,False
lightgbm,light_vs_no_rain,5,cloud_cover_lag_3h,502.0,False
lightgbm,light_vs_no_rain,5,cloud_cover_lag_6h,645.0,False
lightgbm,light_vs_no_rain,5,humidity_lag_1h,265.0,False
lightgbm,light_vs_no_rain,5,humidity_lag_3h,622.0,False
lightgbm,light_vs_no_rain,5,humidity_lag_6h,1074.0,False
lightgbm,light_vs_no_rain,5,wind_speed_lag_1h,311.0,False
lightgbm,light_vs_no_rain,5,wind_speed_lag_3h,722.0,False
lightgbm,light_vs_no_rain,5,hour_sin,1045.0,False
lightgbm,light_vs_no_rain,5,hour_cos,1158.0,False
lightgbm,light_vs_no_rain,5,month_sin,1605.0,False
lightgbm,light_vs_no_rain,5,month_cos,1354.0,False
lightgbm,light_vs_no_rain,5,grid_row,300.0,False
lightgbm,light_vs_no_rain,5,grid_column,201.0,False
lightgbm,light_vs_no_rain,5,latitude,64.0,False
lightgbm,light_vs_no_rain,5,longitude,46.0,False
lightgbm,light_vs_no_rain,5,neighbor_count,11.0,True
lightgbm,light_vs_no_rain,5,neighbor_precipitation_mean,296.0,True
lightgbm,light_vs_no_rain,5,neighbor_precipitation_max,194.0,True
lightgbm,light_vs_no_rain,5,neighbor_precipitation_sum,57.0,True
lightgbm,light_vs_no_rain,5,neighbor_rain_count,36.0,True
lightgbm,light_vs_no_rain,5,neighbor_rain_rate,135.0,True
lightgbm,light_vs_no_rain,5,neighbor_cloud_cover_mean,492.0,True
lightgbm,light_vs_no_rain,5,neighbor_cloud_cover_max,260.0,True
lightgbm,light_vs_no_rain,5,neighbor_relative_humidity_mean,391.0,True
lightgbm,light_vs_no_rain,5,neighbor_relative_humidity_max,363.0,True
lightgbm,light_vs_no_rain,5,neighbor_pressure_msl_mean,1337.0,True
lightgbm,light_vs_no_rain,5,neighbor_pressure_msl_min,1109.0,True
lightgbm,light_vs_no_rain,5,neighbor_pressure_msl_max,992.0,True
lightgbm,light_vs_no_rain,5,neighbor_temperature_2m_mean,1091.0,True
lightgbm,light_vs_no_rain,5,neighbor_dew_point_2m_mean,1770.0,True
lightgbm,light_vs_no_rain,5,neighbor_temperature_dew_point_spread_mean,399.0,True
lightgbm,light_vs_no_rain,5,neighbor_wind_speed_10m_mean,764.0,True
lightgbm,light_vs_no_rain,5,neighbor_wind_speed_10m_max,591.0,True
lightgbm,light_vs_no_rain,5,row_minus_precipitation_mean,84.0,True
lightgbm,light_vs_no_rain,5,row_plus_precipitation_mean,58.0,True
lightgbm,light_vs_no_rain,5,column_minus_precipitation_mean,100.0,True
lightgbm,light_vs_no_rain,5,column_plus_precipitation_mean,57.0,True
lightgbm,light_vs_no_rain,5,row_minus_cloud_cover_mean,296.0,True
lightgbm,light_vs_no_rain,5,row_plus_cloud_cover_mean,219.0,True
lightgbm,light_vs_no_rain,5,column_minus_cloud_cover_mean,273.0,True
lightgbm,light_vs_no_rain,5,column_plus_cloud_cover_mean,228.0,True
lightgbm,light_vs_no_rain,5,neighbor_precipitation_mean_minus_center,33.0,True
lightgbm,light_vs_no_rain,5,neighbor_cloud_cover_mean_minus_center,44.0,True
lightgbm,light_vs_no_rain,5,neighbor_relative_humidity_mean_minus_center,100.0,True
lightgbm,light_vs_no_rain,5,center_pressure_msl_minus_neighbor_mean,60.0,True
lightgbm,strong_vs_rest,6,temperature_2m,405.0,False
lightgbm,strong_vs_rest,6,relative_humidity_2m,64.0,False
lightgbm,strong_vs_rest,6,pressure_msl,507.0,False
lightgbm,strong_vs_rest,6,surface_pressure,366.0,False
lightgbm,strong_vs_rest,6,dew_point_2m,450.0,False
lightgbm,strong_vs_rest,6,precipitation,50.0,False
lightgbm,strong_vs_rest,6,cloud_cover,57.0,False
lightgbm,strong_vs_rest,6,wind_speed_10m,258.0,False
lightgbm,strong_vs_rest,6,wind_direction_10m,1577.0,False
lightgbm,strong_vs_rest,6,temperature_dew_point_spread,147.0,False
lightgbm,strong_vs_rest,6,pressure_msl_change_3h,1428.0,False
lightgbm,strong_vs_rest,6,pressure_msl_change_6h,1647.0,False
lightgbm,strong_vs_rest,6,precipitation_lag_1h,141.0,False
lightgbm,strong_vs_rest,6,precipitation_lag_2h,162.0,False
lightgbm,strong_vs_rest,6,precipitation_lag_3h,218.0,False
lightgbm,strong_vs_rest,6,precipitation_lag_6h,254.0,False
lightgbm,strong_vs_rest,6,precipitation_sum_past_3h,186.0,False
lightgbm,strong_vs_rest,6,precipitation_sum_past_6h,363.0,False
lightgbm,strong_vs_rest,6,precipitation_sum_past_12h,505.0,False
lightgbm,strong_vs_rest,6,precipitation_sum_past_24h,935.0,False
lightgbm,strong_vs_rest,6,cloud_cover_lag_1h,389.0,False
lightgbm,strong_vs_rest,6,cloud_cover_lag_3h,495.0,False
lightgbm,strong_vs_rest,6,cloud_cover_lag_6h,714.0,False
lightgbm,strong_vs_rest,6,humidity_lag_1h,336.0,False
lightgbm,strong_vs_rest,6,humidity_lag_3h,631.0,False
lightgbm,strong_vs_rest,6,humidity_lag_6h,915.0,False
lightgbm,strong_vs_rest,6,wind_speed_lag_1h,582.0,False
lightgbm,strong_vs_rest,6,wind_speed_lag_3h,839.0,False
lightgbm,strong_vs_rest,6,hour_sin,866.0,False
lightgbm,strong_vs_rest,6,hour_cos,803.0,False
lightgbm,strong_vs_rest,6,month_sin,1211.0,False
lightgbm,strong_vs_rest,6,month_cos,1157.0,False
lightgbm,strong_vs_rest,6,grid_row,242.0,False
lightgbm,strong_vs_rest,6,grid_column,248.0,False
lightgbm,strong_vs_rest,6,latitude,50.0,False
lightgbm,strong_vs_rest,6,longitude,52.0,False
lightgbm,strong_vs_rest,6,neighbor_count,53.0,True
lightgbm,strong_vs_rest,6,neighbor_precipitation_mean,260.0,True
lightgbm,strong_vs_rest,6,neighbor_precipitation_max,274.0,True
lightgbm,strong_vs_rest,6,neighbor_precipitation_sum,96.0,True
lightgbm,strong_vs_rest,6,neighbor_rain_count,44.0,True
lightgbm,strong_vs_rest,6,neighbor_rain_rate,125.0,True
lightgbm,strong_vs_rest,6,neighbor_cloud_cover_mean,400.0,True
lightgbm,strong_vs_rest,6,neighbor_cloud_cover_max,195.0,True
lightgbm,strong_vs_rest,6,neighbor_relative_humidity_mean,366.0,True
lightgbm,strong_vs_rest,6,neighbor_relative_humidity_max,419.0,True
lightgbm,strong_vs_rest,6,neighbor_pressure_msl_mean,1185.0,True
lightgbm,strong_vs_rest,6,neighbor_pressure_msl_min,941.0,True
lightgbm,strong_vs_rest,6,neighbor_pressure_msl_max,986.0,True
lightgbm,strong_vs_rest,6,neighbor_temperature_2m_mean,1017.0,True
lightgbm,strong_vs_rest,6,neighbor_dew_point_2m_mean,1645.0,True
lightgbm,strong_vs_rest,6,neighbor_temperature_dew_point_spread_mean,404.0,True
lightgbm,strong_vs_rest,6,neighbor_wind_speed_10m_mean,811.0,True
lightgbm,strong_vs_rest,6,neighbor_wind_speed_10m_max,596.0,True
lightgbm,strong_vs_rest,6,row_minus_precipitation_mean,128.0,True
lightgbm,strong_vs_rest,6,row_plus_precipitation_mean,118.0,True
lightgbm,strong_vs_rest,6,column_minus_precipitation_mean,110.0,True
lightgbm,strong_vs_rest,6,column_plus_precipitation_mean,105.0,True
lightgbm,strong_vs_rest,6,row_minus_cloud_cover_mean,246.0,True
lightgbm,strong_vs_rest,6,row_plus_cloud_cover_mean,274.0,True
lightgbm,strong_vs_rest,6,column_minus_cloud_cover_mean,254.0,True
lightgbm,strong_vs_rest,6,column_plus_cloud_cover_mean,258.0,True
lightgbm,strong_vs_rest,6,neighbor_precipitation_mean_minus_center,85.0,True
lightgbm,strong_vs_rest,6,neighbor_cloud_cover_mean_minus_center,132.0,True
lightgbm,strong_vs_rest,6,neighbor_relative_humidity_mean_minus_center,156.0,True
lightgbm,strong_vs_rest,6,center_pressure_msl_minus_neighbor_mean,67.0,True
lightgbm,light_vs_no_rain,6,temperature_2m,377.0,False
lightgbm,light_vs_no_rain,6,relative_humidity_2m,38.0,False
lightgbm,light_vs_no_rain,6,pressure_msl,528.0,False
lightgbm,light_vs_no_rain,6,surface_pressure,320.0,False
lightgbm,light_vs_no_rain,6,dew_point_2m,407.0,False
lightgbm,light_vs_no_rain,6,precipitation,13.0,False
lightgbm,light_vs_no_rain,6,cloud_cover,48.0,False
lightgbm,light_vs_no_rain,6,wind_speed_10m,138.0,False
lightgbm,light_vs_no_rain,6,wind_direction_10m,1790.0,False
lightgbm,light_vs_no_rain,6,temperature_dew_point_spread,90.0,False
lightgbm,light_vs_no_rain,6,pressure_msl_change_3h,1297.0,False
lightgbm,light_vs_no_rain,6,pressure_msl_change_6h,1488.0,False
lightgbm,light_vs_no_rain,6,precipitation_lag_1h,67.0,False
lightgbm,light_vs_no_rain,6,precipitation_lag_2h,109.0,False
lightgbm,light_vs_no_rain,6,precipitation_lag_3h,144.0,False
lightgbm,light_vs_no_rain,6,precipitation_lag_6h,174.0,False
lightgbm,light_vs_no_rain,6,precipitation_sum_past_3h,129.0,False
lightgbm,light_vs_no_rain,6,precipitation_sum_past_6h,306.0,False
lightgbm,light_vs_no_rain,6,precipitation_sum_past_12h,552.0,False
lightgbm,light_vs_no_rain,6,precipitation_sum_past_24h,908.0,False
lightgbm,light_vs_no_rain,6,cloud_cover_lag_1h,329.0,False
lightgbm,light_vs_no_rain,6,cloud_cover_lag_3h,528.0,False
lightgbm,light_vs_no_rain,6,cloud_cover_lag_6h,755.0,False
lightgbm,light_vs_no_rain,6,humidity_lag_1h,312.0,False
lightgbm,light_vs_no_rain,6,humidity_lag_3h,601.0,False
lightgbm,light_vs_no_rain,6,humidity_lag_6h,930.0,False
lightgbm,light_vs_no_rain,6,wind_speed_lag_1h,396.0,False
lightgbm,light_vs_no_rain,6,wind_speed_lag_3h,686.0,False
lightgbm,light_vs_no_rain,6,hour_sin,1031.0,False
lightgbm,light_vs_no_rain,6,hour_cos,1110.0,False
lightgbm,light_vs_no_rain,6,month_sin,1679.0,False
lightgbm,light_vs_no_rain,6,month_cos,1383.0,False
lightgbm,light_vs_no_rain,6,grid_row,321.0,False
lightgbm,light_vs_no_rain,6,grid_column,200.0,False
lightgbm,light_vs_no_rain,6,latitude,60.0,False
lightgbm,light_vs_no_rain,6,longitude,47.0,False
lightgbm,light_vs_no_rain,6,neighbor_count,6.0,True
lightgbm,light_vs_no_rain,6,neighbor_precipitation_mean,294.0,True
lightgbm,light_vs_no_rain,6,neighbor_precipitation_max,196.0,True
lightgbm,light_vs_no_rain,6,neighbor_precipitation_sum,54.0,True
lightgbm,light_vs_no_rain,6,neighbor_rain_count,21.0,True
lightgbm,light_vs_no_rain,6,neighbor_rain_rate,152.0,True
lightgbm,light_vs_no_rain,6,neighbor_cloud_cover_mean,500.0,True
lightgbm,light_vs_no_rain,6,neighbor_cloud_cover_max,250.0,True
lightgbm,light_vs_no_rain,6,neighbor_relative_humidity_mean,414.0,True
lightgbm,light_vs_no_rain,6,neighbor_relative_humidity_max,332.0,True
lightgbm,light_vs_no_rain,6,neighbor_pressure_msl_mean,1352.0,True
lightgbm,light_vs_no_rain,6,neighbor_pressure_msl_min,1106.0,True
lightgbm,light_vs_no_rain,6,neighbor_pressure_msl_max,1047.0,True
lightgbm,light_vs_no_rain,6,neighbor_temperature_2m_mean,1124.0,True
lightgbm,light_vs_no_rain,6,neighbor_dew_point_2m_mean,1731.0,True
lightgbm,light_vs_no_rain,6,neighbor_temperature_dew_point_spread_mean,377.0,True
lightgbm,light_vs_no_rain,6,neighbor_wind_speed_10m_mean,725.0,True
lightgbm,light_vs_no_rain,6,neighbor_wind_speed_10m_max,562.0,True
lightgbm,light_vs_no_rain,6,row_minus_precipitation_mean,71.0,True
lightgbm,light_vs_no_rain,6,row_plus_precipitation_mean,46.0,True
lightgbm,light_vs_no_rain,6,column_minus_precipitation_mean,70.0,True
lightgbm,light_vs_no_rain,6,column_plus_precipitation_mean,35.0,True
lightgbm,light_vs_no_rain,6,row_minus_cloud_cover_mean,283.0,True
lightgbm,light_vs_no_rain,6,row_plus_cloud_cover_mean,243.0,True
lightgbm,light_vs_no_rain,6,column_minus_cloud_cover_mean,230.0,True
lightgbm,light_vs_no_rain,6,column_plus_cloud_cover_mean,294.0,True
lightgbm,light_vs_no_rain,6,neighbor_precipitation_mean_minus_center,26.0,True
