strong_threshold,light_threshold,meets_recall_constraint,macro_f1,moderate_or_heavy_precision,moderate_or_heavy_recall,moderate_or_heavy_f1,horizon_h
0.29,0.7,True,0.44532452174926146,0.08181580461272946,0.8842414650689577,0.14977357804137825,1
0.29,0.7499999999999998,True,0.43898091673341577,0.08181580461272946,0.8842414650689577,0.14977357804137825,1
0.29,0.7999999999999998,True,0.4298284359591848,0.08181580461272946,0.8842414650689577,0.14977357804137825,1
0.30999999999999994,0.2,True,0.41422485639526263,0.08469712839312211,0.8775717838571105,0.15448448787088814,1
0.30999999999999994,0.25,True,0.42744763978709016,0.08469712839312211,0.8775717838571105,0.15448448787088814,1
0.30999999999999994,0.3,True,0.4373139775066896,0.08469712839312211,0.8775717838571105,0.15448448787088814,1
0.30999999999999994,0.35,True,0.44478433568823134,0.08469712839312211,0.8775717838571105,0.15448448787088814,1
0.30999999999999994,0.39999999999999997,True,0.4503184167353949,0.08469712839312211,0.8775717838571105,0.15448448787088814,1
0.30999999999999994,0.44999999999999996,True,0.45501370893121446,0.08469712839312211,0.8775717838571105,0.15448448787088814,1
0.30999999999999994,0.49999999999999994,True,0.45783235021287494,0.08469712839312211,0.8775717838571105,0.15448448787088814,1
0.30999999999999994,0.5499999999999999,True,0.4592005055885311,0.08469712839312211,0.8775717838571105,0.15448448787088814,1
0.30999999999999994,0.5999999999999999,True,0.45909599856719613,0.08469712839312211,0.8775717838571105,0.15448448787088814,1
0.30999999999999994,0.6499999999999999,True,0.4572327540256322,0.08469712839312211,0.8775717838571105,0.15448448787088814,1
0.30999999999999994,0.7,True,0.4533492257979274,0.08469712839312211,0.8775717838571105,0.15448448787088814,1
0.30999999999999994,0.7499999999999998,True,0.4469971787724769,0.08469712839312211,0.8775717838571105,0.15448448787088814,1
0.30999999999999994,0.7999999999999998,True,0.43784762621018486,0.08469712839312211,0.8775717838571105,0.15448448787088814,1
0.32999999999999996,0.2,True,0.4194187778939787,0.08758725755474203,0.8709021026452634,0.15916697657121606,1
0.32999999999999996,0.25,True,0.43289656659628495,0.08758725755474203,0.8709021026452634,0.15916697657121606,1
0.32999999999999996,0.3,True,0.44303258631136155,0.08758725755474203,0.8709021026452634,0.15916697657121606,1
0.32999999999999996,0.35,True,0.4507440541901709,0.08758725755474203,0.8709021026452634,0.15916697657121606,1
0.32999999999999996,0.39999999999999997,True,0.45655423007921825,0.08758725755474203,0.8709021026452634,0.15916697657121606,1
0.32999999999999996,0.44999999999999996,True,0.46152087669393804,0.08758725755474203,0.8709021026452634,0.15916697657121606,1
0.32999999999999996,0.49999999999999994,True,0.46462546759639567,0.08758725755474203,0.8709021026452634,0.15916697657121606,1
0.32999999999999996,0.5499999999999999,True,0.4662279233388737,0.08758725755474203,0.8709021026452634,0.15916697657121606,1
0.32999999999999996,0.5999999999999999,True,0.4663508125454137,0.08758725755474203,0.8709021026452634,0.15916697657121606,1
0.32999999999999996,0.6499999999999999,True,0.4647012016803002,0.08758725755474203,0.8709021026452634,0.15916697657121606,1
0.32999999999999996,0.7,True,0.46097730722597624,0.08758725755474203,0.8709021026452634,0.15916697657121606,1
0.32999999999999996,0.7499999999999998,True,0.4546687053105402,0.08758725755474203,0.8709021026452634,0.15916697657121606,1
0.32999999999999996,0.7999999999999998,True,0.4455254972945128,0.08758725755474203,0.8709021026452634,0.15916697657121606,1
