config,target,horizon_h,threshold_mm,probabilities,rows,base_rate,roc_auc,pr_auc,pr_auc_lift,precision,recall,f1,brier_score,brier_skill
offset2h,h6_1.0mm,6,1.0,calibrated,2453360,0.1241004173867675,0.8471766889018633,0.4238521619146157,3.41539674756815,0.364614168956611,0.6092562971526918,0.4562074448266067,0.0878760293126106,0.1915691769723907
offset2h,h1_0.1mm,1,0.1,raw,2453360,0.1778532298561972,0.8602839773423611,0.5763644142852585,3.240674429985199,0.4614107721162486,0.7013805811091401,0.5566339216046475,0.1522855907678604,-0.0414722458983585
offset2h,h3_0.1mm,3,0.1,raw,2453360,0.2746657645025597,0.8606269485228191,0.6904038976642833,2.5136146796986383,0.5555783520419952,0.7956723563264446,0.6542950671633367,0.1319707781076431,0.33757750766571
offset2h,h6_0.1mm,6,0.1,raw,2453360,0.3730308637949587,0.8700064797708464,0.7855060134943994,2.1057400063447917,0.6527738871882794,0.8453701407047146,0.7366922573349997,0.1415308713912964,0.3948538810588485
offset2h,h1_1.0mm,1,1.0,raw,2453360,0.0478095346789708,0.8798385430713564,0.2957718804541679,6.186462228511581,0.27549,0.4697426978362065,0.3472993501295328,0.1182281672954559,-1.5970637612984957
offset2h,h3_1.0mm,3,1.0,raw,2453360,0.0807325463853653,0.8633022693207867,0.3556622750096199,4.405438586216722,0.3314055232085353,0.5143941918350449,0.4031050690806653,0.0612033084034919,0.1753220857004556
offset2h,h6_1.0mm,6,1.0,raw,2453360,0.1241004173867675,0.8472015833662625,0.4247472933720994,3.4226097084616978,0.3558922428786766,0.6351116556034724,0.456166341903005,0.0869544818997383,0.2000471127561872
offset3h,h1_0.1mm,1,0.1,calibrated,2453360,0.1778532298561972,0.855613282471336,0.5604812498689686,3.1513695327441864,0.454367572827706,0.6976907810000504,0.5503333502057226,0.107579655945301,0.2642690268633644
offset3h,h3_0.1mm,3,0.1,calibrated,2453360,0.2746657645025597,0.8580473049409598,0.6835467752326303,2.488649346126499,0.55761985766654,0.7817331350708017,0.6509261141388798,0.1336344927549362,0.3292265528634732
offset3h,h6_0.1mm,6,0.1,calibrated,2453360,0.3730308637949587,0.8684399312337041,0.782028340967146,2.096417258913456,0.6534634282305474,0.8402552943194719,0.7351800535478434,0.142824649810791,0.3893220491579312
