part,month,horizon_h,model,rows,rain_rate,roc_auc,pr_auc,brier_score,brier_climatology,brier_skill,v1_threshold,precision,recall,f1,predicted_rain_rate,false_positives,false_negatives,best_f1,best_threshold,f1_lost_to_fixed_threshold
A_year,2023-10,1,lightgbm,41664,0.37910426267281105,0.9089721349212545,0.8713567420231227,0.14608147740364075,0.23538422069611534,0.3793913756341629,0.6000000000000002,0.7101854730079784,0.8678695789806901,0.7811493859874064,0.46327764976958524,5594,2087,0.7838904009051711,0.7000000000000002,0.0027410149177647947
A_year,2023-11,1,lightgbm,40320,0.10369543650793651,0.950197313107654,0.7243654620544243,0.07265346497297287,0.09294269295536502,0.21829825817652915,0.6000000000000002,0.5820736261781967,0.782827074862473,0.6676866585067319,0.1394593253968254,2350,908,0.6812545587162655,0.7500000000000002,0.013567900209533579
A_year,2023-12,1,lightgbm,41664,0.05373943932411674,0.9284395464842845,0.5688760213933152,0.04876583069562912,0.05085151198524632,0.041015128325433525,0.6000000000000002,0.5186753946861764,0.6016078606520768,0.5570719602977667,0.06233198924731183,1250,892,0.5570719602977667,0.6000000000000002,0.0
A_year,2024-01,1,lightgbm,41664,0.037538402457757296,0.9383252626107366,0.5348646602054236,0.030888518318533897,0.036129270798676734,0.14505558413691488,0.6000000000000002,0.5317365269461077,0.5677749360613811,0.549165120593692,0.04008256528417819,782,676,0.54933641084824,0.5500000000000002,0.0001712902545479844
A_year,2024-02,1,lightgbm,38976,0.07419950738916256,0.9301560439963122,0.5649117743681704,0.06693208962678909,0.06869394049236817,0.025647835208621017,0.6000000000000002,0.4799782075728684,0.6092669432918395,0.5369495657473716,0.09418616584564861,1909,1130,0.5379241516966068,0.6500000000000001,0.0009745859492351627
A_year,2024-03,1,lightgbm,41664,0.11650345622119816,0.9240354986077012,0.6808951705734132,0.08456699550151825,0.10293040090971352,0.17840604180977515,0.6000000000000002,0.5681470137825421,0.6878862793572311,0.6223091976516634,0.14105702764976957,2538,1515,0.6269404106159239,0.6500000000000001,0.0046312129642605004
A_year,2024-04,1,lightgbm,40320,0.035863095238095236,0.928906889378608,0.3800219072994727,0.04625975713133812,0.03457693363803854,-0.33787910795094755,0.6000000000000002,0.3866066404051773,0.475103734439834,0.426310890474713,0.04407242063492064,1090,759,0.426310890474713,0.6000000000000002,0.0
A_year,2024-05,1,lightgbm,41664,0.27784178187403996,0.916739318868752,0.8324409438199669,0.13623873889446259,0.20064572611909837,0.32099855038230607,0.6000000000000002,0.6617388956392601,0.8468382861091914,0.7429329291398257,0.35555875576036866,5011,1773,0.758329853862213,0.7000000000000002,0.015396924722387295
A_year,2024-06,1,lightgbm,40320,0.2881944444444444,0.9028351649504938,0.8202002607512504,0.1480233073234558,0.20513840663580246,0.2784222625544097,0.6000000000000002,0.6470945535533509,0.8251290877796902,0.7253470514808791,0.36748511904761905,5229,2032,0.7342048846105342,0.7000000000000002,0.008857833129655157
A_year,2024-07,1,lightgbm,41664,0.4705501152073733,0.8899486560462189,0.8891315426450652,0.16966255009174347,0.24913270428570103,0.31898724184690974,0.6000000000000002,0.7128818278601261,0.888038765621015,0.7908783246644104,0.586165514592934,7012,2195,0.7980475298294054,0.7000000000000002,0.007169205164994974
A_year,2024-08,1,lightgbm,41664,0.2750816052227343,0.8704392673647348,0.7557346234933137,0.16805125772953033,0.19941171569081806,0.1572648720896177,0.6000000000000002,0.5849630876829426,0.7881511211936131,0.6715236219009032,0.3706317204301075,6409,2428,0.6811187051868003,0.7000000000000002,0.009595083285897088
A_year,2024-09,1,lightgbm,40320,0.4041170634920635,0.9150825310855755,0.8810483170784381,0.15818926692008972,0.24080646248661505,0.34308545839428006,0.6000000000000002,0.6946976744186046,0.9166564379526206,0.790390008996137,0.533234126984127,6564,1358,0.8048124475807618,0.7000000000000002,0.014422438584624775
A_year,2024-10,1,lightgbm,41664,0.3030913978494624,0.9134701870643208,0.831893863346578,0.13640396296977997,0.2112270023991213,0.3542304657051394,0.6000000000000002,0.6767112859227304,0.8447101678808996,0.7514353140079603,0.3783362135176651,5096,1961,0.7599004123550922,0.7000000000000002,0.008465098347131939
A_year,2024-11,1,lightgbm,40320,0.08864087301587302,0.9243082802186159,0.6223816298100053,0.06425021588802338,0.0807836686468569,0.20466330677688038,0.6000000000000002,0.5575565831102458,0.6410184667039731,0.5963816217623324,0.10190972222222222,1818,1283,0.5963816217623324,0.6000000000000002,0.0
A_year,2024-12,1,lightgbm,41664,0.021577380952380952,0.9803330274026485,0.5837277446830473,0.014780392870306969,0.02111179758361678,0.29989889246679413,0.6000000000000002,0.5881731784582893,0.6195773081201335,0.6034669555796316,0.022729454685099848,390,342,0.6119554204660588,0.5500000000000002,0.008488464886427183
A_year,2025-01,1,lightgbm,41664,0.0008160522273425499,0.9883017055008407,0.3530412656905578,0.0009640631033107638,0.0008153862861047991,-0.18233911918755985,0.6000000000000002,0.38461538461538464,0.29411764705882354,0.3333333333333333,0.0006240399385560676,16,24,0.4,0.8500000000000002,0.06666666666666671
A_year,2025-02,1,lightgbm,37632,0.11019876700680271,0.9525848503368031,0.770619424643083,0.05505446344614029,0.09805499875698312,0.43853486161795996,0.6000000000000002,0.6858675373134329,0.7091873643597781,0.6973325429756965,0.11394557823129252,1347,1206,0.6973325429756965,0.6000000000000002,0.0
A_year,2025-03,1,lightgbm,41664,0.09855030721966206,0.9339153299691412,0.6623100881705577,0.06914595514535904,0.08883814416657228,0.2216636694288685,0.6000000000000002,0.5627240143369175,0.6882610813443741,0.619193689745837,0.12053571428571429,2196,1280,0.619193689745837,0.6000000000000002,0.0
A_year,2025-04,1,lightgbm,40320,0.15518353174603175,0.8842295531039701,0.6170921836194642,0.1076786071062088,0.13110160322086012,0.17866292660961436,0.6000000000000002,0.5694838343732275,0.6418411379255234,0.6035013900368172,0.17490079365079364,3036,2241,0.604494382022472,0.5500000000000002,0.0009929919856547231
A_year,2025-05,1,lightgbm,41664,0.3807603686635945,0.8787996651283975,0.8310170844122154,0.17040348052978516,0.2357819103187581,0.27728348498231514,0.6000000000000002,0.6672004804323891,0.840393343419062,0.7438486860458629,0.47959869431643626,6650,2532,0.7517249801550956,0.7000000000000002,0.00787629410923274
A_year,2025-06,1,lightgbm,40320,0.3285218253968254,0.8838590178314781,0.8053398780808411,0.15598003566265106,0.22059523563476316,0.29291294431714154,0.6000000000000002,0.6652489367025269,0.8029593839649706,0.7276458917698571,0.39652777777777776,5352,2610,0.7276458917698571,0.6000000000000002,0.0
A_year,2025-07,1,lightgbm,41664,0.40382584485407064,0.8747022378351352,0.8277277982434011,0.17681732773780823,0.24075053188196674,0.26555789366024407,0.6000000000000002,0.6724275959500824,0.8486775631500743,0.7503415659485023,0.5096726190476191,6956,2546,0.7563656916772644,0.7000000000000002,0.0060241257287620975
A_year,2025-08,1,lightgbm,41664,0.2789698540706605,0.9181172077532068,0.8371161376762273,0.1251392811536789,0.2011456745904549,0.37786740177997735,0.6000000000000002,0.6843705799151344,0.8325733459519917,0.7512323875325079,0.3393817204301075,4463,1946,0.7556380360672933,0.6500000000000001,0.004405648534785422
A_year,2025-09,1,lightgbm,40320,0.472296626984127,0.8845129886658604,0.8803966471179688,0.18033736944198608,0.2492325231235434,0.2764292268846723,0.6000000000000002,0.6903964265773311,0.9090479441264506,0.7847768433937031,0.621875,7763,1732,0.7946013267925679,0.7500000000000002,0.00982448339886477
A_year,2025-10,1,lightgbm,41664,0.2777457757296467,0.8621844545375975,0.7388464732980508,0.1680530309677124,0.20060305979398352,0.16226087906983833,0.6000000000000002,0.5875576036866359,0.7712582094711372,0.6669905089305732,0.3645833333333333,6265,2647,0.6755599883638782,0.7000000000000002,0.008569479433304994
A_year,2025-11,1,lightgbm,40320,0.19776785714285713,0.9525901929214049,0.8523355526242569,0.07960624992847443,0.15865573182397957,0.4982453579629037,0.6000000000000002,0.7123213512343005,0.8250564334085779,0.7645554909936084,0.2290674603174603,2657,1395,0.7688847235238988,0.7000000000000002,0.004329232530290383
A_year,2025-12,1,lightgbm,41664,0.035690284178187405,0.9466730095922717,0.4920982351691615,0.028014052659273148,0.03441648779346763,0.1860281378104388,0.6000000000000002,0.5273124544792426,0.48688634835238737,0.5062937062937063,0.03295410906298003,649,763,0.5181762168823167,0.5000000000000001,0.011882510588610451
A_year,2026-01,1,lightgbm,41664,0.035618279569892476,0.9758579988434792,0.6301998551725629,0.023218942806124687,0.034349617730373455,0.3240407218391409,0.6000000000000002,0.5936102236421725,0.626010781671159,0.6093801246310265,0.03756240399385561,636,555,0.6107109301597244,0.5500000000000002,0.0013308055286979092
A_year,2026-02,1,lightgbm,37632,0.08519345238095238,0.9221007338278431,0.5735164995952825,0.06908273696899414,0.07793552805236678,0.11359121192358168,0.6000000000000002,0.5080144777662875,0.6129132875857767,0.5555555555555556,0.10278486394557823,1903,1241,0.5555555555555556,0.6000000000000002,0.0
A_year,2026-03,1,lightgbm,41664,0.06797235023041474,0.8996620228395126,0.5170605506844151,0.054899413138628006,0.06335210983456858,0.13342407566240666,0.6000000000000002,0.5350194552529183,0.4855225988700565,0.5090707145501666,0.06168394777265745,1195,1457,0.5142314990512334,0.5000000000000001,0.0051607845010668285
A_year,2026-04,1,lightgbm,40320,0.07854662698412698,0.9139088833040574,0.554918852528238,0.06587521731853485,0.0723770543735434,0.08983284980695794,0.6000000000000002,0.4953577280174768,0.5727818124407957,0.5312637282178942,0.0908234126984127,1848,1353,0.5312637282178942,0.6000000000000002,0.0
A_year,2026-05,1,lightgbm,41664,0.27527361751152074,0.865753840770886,0.7195694896253628,0.14293010532855988,0.19949805301364174,0.28355137722178037,0.6000000000000002,0.6473099226804123,0.700758566570756,0.6729746702951643,0.2980030721966206,4379,3432,0.6757346234682952,0.5500000000000002,0.0027599531731308247
A_year,2026-06,1,lightgbm,40320,0.3878720238095238,0.9119454695265382,0.8745762814767731,0.12573778629302979,0.237427316955428,0.47041567118144867,0.6000000000000002,0.7783263241299445,0.8165483726580983,0.7969793421955939,0.4069196428571429,3637,2869,0.7969793421955939,0.6000000000000002,0.0
A_year,2026-07,1,lightgbm,25296,0.34274193548387094,0.8783146032027489,0.7968201758515633,0.15275749564170837,0.22526990114464096,0.3218912297403368,0.6000000000000002,0.683296964887919,0.7945790080738178,0.7347482935153583,0.39856103731815307,3193,1781,0.7347482935153583,0.6000000000000002,0.0
A_year,2021-07,2,lightgbm,15792,0.4670086119554205,0.9141176754872603,0.9091778023912214,0.13799962401390076,0.248911568314892,0.4455877444823264,0.5500000000000002,0.7438612300067583,0.8954576271186441,0.8126499723128038,0.5621833839918946,2274,771,0.8187088274044796,0.6500000000000001,0.006058855091675808
A_year,2021-08,2,lightgbm,41664,0.4814228110599078,0.931970202500871,0.9272718479803541,0.1109047383069992,0.24965488805108413,0.5557678074209947,0.5500000000000002,0.8153500321130379,0.8860803669358859,0.8492450305810397,0.5231854838709677,4025,2285,0.8492450305810397,0.5500000000000002,0.0
A_year,2021-09,2,lightgbm,40320,0.6508928571428572,0.9240030043647048,0.9576556452221721,0.11095073819160461,0.2272313456632653,0.5117278478118825,0.5500000000000002,0.849842576895132,0.9359472641365646,0.8908190835403558,0.7168402777777778,4340,1681,0.8908190835403558,0.5500000000000002,0.0
A_year,2021-10,2,lightgbm,41664,0.4330357142857143,0.9150358375542158,0.9026969658782642,0.13888555765151978,0.2455157844387755,0.4343110852567046,0.5500000000000002,0.736133230195204,0.8966855115840816,0.8085159549214124,0.5274817588325653,5799,1864,0.8133642394692671,0.6500000000000001,0.0048482845478546865
A_year,2021-11,2,lightgbm,40320,0.20071924603174604,0.8949607771060252,0.748884816290875,0.109097920358181,0.16043103030419342,0.3199699574869006,0.5500000000000002,0.6191452290663114,0.7464475472630668,0.6768627450980392,0.2419890873015873,3716,2052,0.6827905871167103,0.6000000000000002,0.005927842018671026
A_year,2021-12,2,lightgbm,41664,0.048699116743471584,0.9605336845586355,0.6322588183326271,0.026892857626080513,0.046327512771877306,0.4195056885850005,0.5500000000000002,0.6966542750929368,0.4618038442582553,0.5554238292827505,0.032282066052227346,408,1092,0.6086549707602339,0.30000000000000004,0.053231141477483424
A_year,2022-01,2,lightgbm,41664,0.07337269585253456,0.9521582909582508,0.635145570843197,0.04147382825613022,0.06798914335586602,0.3899933693964993,0.5500000000000002,0.6241490505195271,0.5698397121360811,0.5957592339261286,0.06698828725038403,1049,1315,0.6134899040526994,0.40000000000000013,0.017730670126570813
A_year,2022-02,2,lightgbm,37632,0.2692920918367347,0.9342550262155169,0.8411238595028971,0.09057509154081345,0.19677386111093031,0.539699576816495,0.5500000000000002,0.7869131081368175,0.7310045391750543,0.7579291999181502,0.2501594387755102,2006,2726,0.76611679939325,0.45000000000000007,0.008187599475099727
A_year,2022-03,2,lightgbm,41664,0.2670890937019969,0.8910112145977725,0.756987751344875,0.12088745087385178,0.19575250972744282,0.3824475045445387,0.5500000000000002,0.6794937138973837,0.7188173975557153,0.6986026200873362,0.2825460829493088,3773,3129,0.7009593119417797,0.5000000000000001,0.002356691854443538
A_year,2022-04,2,lightgbm,40320,0.1708829365079365,0.9249705165614782,0.7715745628079498,0.08104671537876129,0.14168195851836105,0.4279672851342031,0.5500000000000002,0.670114466970073,0.7052249637155298,0.6872215543455201,0.17983630952380952,2392,2031,0.6872215543455201,0.5500000000000002,0.0
A_year,2022-05,2,lightgbm,41664,0.43605990783410137,0.8907202010981529,0.8708942119869338,0.1488904356956482,0.24591166461381636,0.3945369125557011,0.5500000000000002,0.7241236162361624,0.864101717305152,0.7879441879140735,0.5203533026113671,5981,2469,0.7911887857272892,0.6000000000000002,0.0032445978132157327
A_year,2022-06,2,lightgbm,40320,0.29818948412698415,0.84894169707728,0.7269875508732884,0.17018604278564453,0.20927251568306723,0.18677308279037086,0.5500000000000002,0.5829610721123165,0.7597937286866838,0.6597335066623334,0.388640873015873,6535,2888,0.6597335066623334,0.5500000000000002,0.0
A_year,2022-07,2,lightgbm,41664,0.4450844854070661,0.898950774702867,0.8869790750387879,0.1515110284090042,0.24698428625699323,0.3865560003629006,0.5500000000000002,0.7238032498902064,0.888751078515962,0.7978409255942296,0.5465149769585254,6289,2063,0.8020502679918822,0.6500000000000001,0.004209342397652582
A_year,2022-08,2,lightgbm,41664,0.5018961213517665,0.9018625072739861,0.9092949606548129,0.14732366800308228,0.24999640472381937,0.4106968531574029,0.5500000000000002,0.7488313128912131,0.9039261632633542,0.8191016835308648,0.6058467741935484,6340,2009,0.826863549858987,0.6500000000000001,0.007761866328122258
A_year,2022-09,2,lightgbm,40320,0.615625,0.8881578846809335,0.9281774930291766,0.14218983054161072,0.236630859375,0.3991069849588982,0.5500000000000002,0.8001566839968663,0.9052453468697124,0.8494631785876304,0.6964781746031746,5612,2352,0.8522289216170802,0.6500000000000001,0.002765743029449763
A_year,2022-10,2,lightgbm,41664,0.3246687788018433,0.9424849148220403,0.8987956283877476,0.0906558409333229,0.21925896287316304,0.5865353017027382,0.5500000000000002,0.8030486501887599,0.8334442226657796,0.8179641587462817,0.3369575652841782,2765,2253,0.8179641587462817,0.5500000000000002,0.0
A_year,2022-11,2,lightgbm,40320,0.2703125,0.9307633332118026,0.8364134749397152,0.09496823698282242,0.19724365234375002,0.5185232282288366,0.5500000000000002,0.7547647005690543,0.7666758418203505,0.7606736458807465,0.274578373015873,2715,2543,0.7645974185617701,0.5000000000000001,0.003923772681023618
A_year,2022-12,2,lightgbm,41664,0.041954685099846394,0.9557153403153488,0.5472867127201322,0.03080025501549244,0.040194489498019126,0.23371946253950193,0.5500000000000002,0.5373219373219373,0.5394736842105263,0.5383956608621182,0.042122695852534565,812,805,0.5525090532850492,0.5000000000000001,0.01411339242293097
A_year,2023-01,2,lightgbm,41664,0.03953052995391705,0.9498617459164554,0.6284854073478247,0.022883709520101547,0.03796786715547952,0.3972874634650376,0.5500000000000002,0.6573859242072699,0.5160898603521554,0.5782312925170068,0.031033986175115207,443,797,0.6035714285714285,0.40000000000000013,0.025340136054421758
A_year,2023-02,2,lightgbm,37632,0.09547725340136054,0.9518146074434176,0.7469582260394316,0.05169472098350525,0.08636134748429292,0.40141368228526897,0.5500000000000002,0.6420021762785637,0.6568327303089341,0.6493327830513138,0.0976828231292517,1316,1233,0.6496608670008847,0.6000000000000002,0.0003280839495708454
A_year,2023-03,2,lightgbm,41664,0.11187115975422426,0.9317804114330351,0.6335286184286831,0.06514915078878403,0.0993560033694691,0.34428571420573495,0.5500000000000002,0.6110236220472441,0.5827075734820854,0.5965297605974083,0.10668682795698925,1729,1945,0.6142151273280122,0.45000000000000007,0.017685366730603946
A_year,2023-04,2,lightgbm,40320,0.16063988095238096,0.8790291988985403,0.6305251820346848,0.10545478761196136,0.13483470959998584,0.2178958376161887,0.5500000000000002,0.5422526125661205,0.6489115331171839,0.5908068597132415,0.19223710317460319,3548,2274,0.5908068597132415,0.5500000000000002,0.0
A_year,2023-05,2,lightgbm,41664,0.21063748079877112,0.8659264956205056,0.6807090669595381,0.14322030544281006,0.16626933248151846,0.1386246440922615,0.5500000000000002,0.5468337168669565,0.731084776663628,0.6256765322541323,0.28161002304147464,5317,2360,0.6299515902347613,0.6000000000000002,0.0042750579806289934
A_year,2023-06,2,lightgbm,40320,0.3661706349206349,0.86890798041956,0.8127646382701412,0.1656024307012558,0.23208970104245402,0.28647229947112696,0.5500000000000002,0.6444289394589953,0.8132619886209699,0.719068151874476,0.4621031746031746,6625,2757,0.724544974940649,0.6500000000000001,0.00547682306617292
A_year,2023-07,2,lightgbm,41664,0.4088181643625192,0.8716227136321216,0.8386054705699701,0.166932612657547,0.2416858728497794,0.30929925407222925,0.5500000000000002,0.6734418604651162,0.8500557740855985,0.7515116912776062,0.5160330261136713,7021,2554,0.7552010898873216,0.6500000000000001,0.0036893986097153997
A_year,2023-08,2,lightgbm,41664,0.3878168202764977,0.9171121979439159,0.8688513673352674,0.13611260056495667,0.23741493418712437,0.4266889695419236,0.5500000000000002,0.7087048623084881,0.8903329620002476,0.7892037194503113,0.4872071812596006,5913,1772,0.790501679858778,0.6000000000000002,0.0012979604084666363
A_year,2023-09,2,lightgbm,40320,0.5866071428571429,0.8753812619901621,0.9128658594858101,0.16688701510429382,0.24249920280612244,0.3118038609070414,0.5500000000000002,0.7392371855240145,0.9292660240148825,0.8234302412707928,0.7374007936507937,7753,1673,0.8307237813884786,0.6500000000000001,0.007293540117685793
A_year,2023-10,2,lightgbm,41664,0.4723022273425499,0.8850919583794498,0.8810457861822427,0.1569325476884842,0.24923283338981622,0.37033758532515826,0.5500000000000002,0.7304296396434455,0.8786462038825084,0.7977115965766223,0.5681403609831029,6381,2388,0.802156820827098,0.6000000000000002,0.004445224250475777
A_year,2023-11,2,lightgbm,40320,0.14538690476190477,0.9390219862098448,0.7659604492479749,0.08725611120462418,0.12424955268565761,0.2977350073414282,0.5500000000000002,0.5800023863500775,0.8292391675196179,0.6825809169416556,0.20786210317460319,3520,1001,0.7007722007722008,0.6500000000000001,0.018191283830545246
A_year,2023-12,2,lightgbm,41664,0.08002112135176652,0.8881097769488628,0.5162225094717023,0.0710681825876236,0.07361774148937238,0.034632397709685736,0.5500000000000002,0.45021541407371946,0.5641871625674865,0.5007987220447284,0.1002784178187404,2297,1453,0.5009727626459144,0.5000000000000001,0.0001740406011859763
