model,horizon_h,feature,importance,is_neighbor_feature
lightgbm,3,precipitation_sum_past_12h,1633.0,False
lightgbm,3,precipitation_sum_past_24h,2470.0,False
lightgbm,3,cloud_cover_lag_1h,930.0,False
lightgbm,3,cloud_cover_lag_3h,1371.0,False
lightgbm,3,cloud_cover_lag_6h,1715.0,False
lightgbm,3,humidity_lag_1h,1081.0,False
lightgbm,3,humidity_lag_3h,1764.0,False
lightgbm,3,humidity_lag_6h,2958.0,False
lightgbm,3,wind_speed_lag_1h,1641.0,False
lightgbm,3,wind_speed_lag_3h,2265.0,False
lightgbm,3,hour_sin,2582.0,False
lightgbm,3,hour_cos,2781.0,False
lightgbm,3,month_sin,3589.0,False
lightgbm,3,month_cos,3230.0,False
lightgbm,3,grid_row,805.0,False
lightgbm,3,grid_column,718.0,False
lightgbm,3,latitude,133.0,False
lightgbm,3,longitude,127.0,False
lightgbm,3,neighbor_count,108.0,True
lightgbm,3,neighbor_precipitation_mean,1074.0,True
lightgbm,3,neighbor_precipitation_max,845.0,True
lightgbm,3,neighbor_precipitation_sum,357.0,True
lightgbm,3,neighbor_rain_count,174.0,True
lightgbm,3,neighbor_rain_rate,486.0,True
lightgbm,3,neighbor_cloud_cover_mean,1171.0,True
lightgbm,3,neighbor_cloud_cover_max,661.0,True
lightgbm,3,neighbor_relative_humidity_mean,1089.0,True
lightgbm,3,neighbor_relative_humidity_max,1130.0,True
lightgbm,3,neighbor_pressure_msl_mean,3420.0,True
lightgbm,3,neighbor_pressure_msl_min,3017.0,True
lightgbm,3,neighbor_pressure_msl_max,2567.0,True
lightgbm,3,neighbor_temperature_2m_mean,3065.0,True
lightgbm,3,neighbor_dew_point_2m_mean,4571.0,True
lightgbm,3,neighbor_temperature_dew_point_spread_mean,1114.0,True
lightgbm,3,neighbor_wind_speed_10m_mean,2379.0,True
lightgbm,3,neighbor_wind_speed_10m_max,2064.0,True
lightgbm,3,row_minus_precipitation_mean,524.0,True
lightgbm,3,row_plus_precipitation_mean,415.0,True
lightgbm,3,column_minus_precipitation_mean,519.0,True
lightgbm,3,column_plus_precipitation_mean,486.0,True
lightgbm,3,row_minus_cloud_cover_mean,830.0,True
lightgbm,3,row_plus_cloud_cover_mean,752.0,True
lightgbm,3,column_minus_cloud_cover_mean,769.0,True
lightgbm,3,column_plus_cloud_cover_mean,709.0,True
lightgbm,3,neighbor_precipitation_mean_minus_center,278.0,True
lightgbm,3,neighbor_cloud_cover_mean_minus_center,208.0,True
lightgbm,3,neighbor_relative_humidity_mean_minus_center,462.0,True
lightgbm,3,center_pressure_msl_minus_neighbor_mean,274.0,True
lightgbm,4,temperature_2m,1203.0,False
lightgbm,4,relative_humidity_2m,194.0,False
lightgbm,4,pressure_msl,1545.0,False
lightgbm,4,surface_pressure,1115.0,False
lightgbm,4,dew_point_2m,1267.0,False
lightgbm,4,precipitation,165.0,False
lightgbm,4,cloud_cover,171.0,False
lightgbm,4,wind_speed_10m,755.0,False
lightgbm,4,wind_direction_10m,4843.0,False
lightgbm,4,temperature_dew_point_spread,434.0,False
lightgbm,4,pressure_msl_change_3h,4482.0,False
lightgbm,4,pressure_msl_change_6h,4820.0,False
lightgbm,4,precipitation_lag_1h,460.0,False
lightgbm,4,precipitation_lag_2h,606.0,False
lightgbm,4,precipitation_lag_3h,646.0,False
lightgbm,4,precipitation_lag_6h,788.0,False
lightgbm,4,precipitation_sum_past_3h,704.0,False
lightgbm,4,precipitation_sum_past_6h,967.0,False
lightgbm,4,precipitation_sum_past_12h,1638.0,False
lightgbm,4,precipitation_sum_past_24h,2705.0,False
lightgbm,4,cloud_cover_lag_1h,1099.0,False
lightgbm,4,cloud_cover_lag_3h,1506.0,False
lightgbm,4,cloud_cover_lag_6h,1819.0,False
lightgbm,4,humidity_lag_1h,1055.0,False
lightgbm,4,humidity_lag_3h,2150.0,False
lightgbm,4,humidity_lag_6h,2884.0,False
lightgbm,4,wind_speed_lag_1h,1638.0,False
lightgbm,4,wind_speed_lag_3h,2344.0,False
lightgbm,4,hour_sin,2555.0,False
lightgbm,4,hour_cos,2651.0,False
lightgbm,4,month_sin,3563.0,False
lightgbm,4,month_cos,3297.0,False
lightgbm,4,grid_row,745.0,False
