probability_threshold,predicted_rain_rate,accuracy,precision,recall,f1,true_negatives,false_positives,false_negatives,true_positives,model,feature_set,horizon_h,split,rows,rain_rate,roc_auc,pr_auc,brier_score
0.20000000000000004,0.307320762941382,0.7351724182139274,0.15075350680502686,0.9235241502683363,0.25919649981620446,214921,81430,1197,14455,lightgbm,tmd_station_neighbor,2,test,312003,0.05016618429950994,0.9159512775420233,0.5067508743665645,0.08355624713876125
0.25000000000000006,0.27656144331945526,0.7638868857030221,0.16382347487483775,0.9031433682596474,0.27733961153619774,224199,72152,1516,14136,lightgbm,tmd_station_neighbor,2,test,312003,0.05016618429950994,0.9159512775420233,0.5067508743665645,0.08355624713876125
0.30000000000000004,0.24845914943125547,0.7899507376531636,0.17825077399380804,0.8828264758497316,0.29661271626668956,232649,63702,1834,13818,lightgbm,tmd_station_neighbor,2,test,312003,0.05016618429950994,0.9159512775420233,0.5067508743665645,0.08355624713876125
0.3500000000000001,0.22154594667358968,0.8141716586058467,0.193828392864893,0.8559928443649374,0.31608375110586845,240626,55725,2254,13398,lightgbm,tmd_station_neighbor,2,test,312003,0.05016618429950994,0.9159512775420233,0.5067508743665645,0.08355624713876125
0.40000000000000013,0.1952545328089794,0.8376874581334154,0.21282009192383453,0.82832864809609,0.33863553257065243,248396,47955,2687,12965,lightgbm,tmd_station_neighbor,2,test,312003,0.05016618429950994,0.9159512775420233,0.5067508743665645,0.08355624713876125
0.45000000000000007,0.1705015656900735,0.8591071239699618,0.23394176363328759,0.7951060567339637,0.36151578091185055,255599,40752,3207,12445,lightgbm,tmd_station_neighbor,2,test,312003,0.05016618429950994,0.9159512775420233,0.5067508743665645,0.08355624713876125
0.5000000000000001,0.14732230138812769,0.8786646282247286,0.2584575220276297,0.759008433427038,0.3856078679585179,262266,34085,3772,11880,lightgbm,tmd_station_neighbor,2,test,312003,0.05016618429950994,0.9159512775420233,0.5067508743665645,0.08355624713876125
0.5500000000000002,0.1266974997035285,0.8954176722659718,0.2852517075638755,0.7204191157679529,0.40868399115653653,268097,28254,4376,11276,lightgbm,tmd_station_neighbor,2,test,312003,0.05016618429950994,0.9159512775420233,0.5067508743665645,0.08355624713876125
0.6000000000000002,0.10760793966724679,0.9104175280365894,0.31685232620480136,0.679657551750575,0.4322106204038516,273415,22936,5014,10638,lightgbm,tmd_station_neighbor,2,test,312003,0.05016618429950994,0.9159512775420233,0.5067508743665645,0.08355624713876125
0.6500000000000001,0.09106002185876418,0.9228372804107653,0.3517651613811552,0.6385126501405571,0.4536232212967796,277934,18417,5658,9994,lightgbm,tmd_station_neighbor,2,test,312003,0.05016618429950994,0.9159512775420233,0.5067508743665645,0.08355624713876125
0.7000000000000002,0.07610183235417609,0.9332442316259779,0.39100404312668463,0.5931510350115001,0.4713168849629404,281891,14460,6368,9284,lightgbm,tmd_station_neighbor,2,test,312003,0.05016618429950994,0.9159512775420233,0.5067508743665645,0.08355624713876125
0.7500000000000002,0.06224619635067612,0.9419524812261421,0.43669224035837495,0.5418476871965244,0.48361987853904714,285411,10940,7171,8481,lightgbm,tmd_station_neighbor,2,test,312003,0.05016618429950994,0.9159512775420233,0.5067508743665645,0.08355624713876125
